ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Topic_Match
427.0,Staff,and the staff were so helpful.,Positive,Positive,the staff were so helpful,True
428.0,Room,not enough pillows,Negative,Negative,not enough pillows,True
428.0,Room,very clean,Positive,Positive,very clean,True
429.0,Facility,Parking was very limited.,Negative,Negative,Parking was very limited.,True
429.0,Location,Quiet location.,Positive,Positive,Quiet location.,True
429.0,Room,Bed was very soft and uncomfortable for me.,Negative,Negative,Bed was very soft and uncomfortable for me.,True
430.0,Booking-issue,,,Positive,"Everything was pretty good, and as expected",False
430.0,Check-in,,,Positive,"Everything was pretty good, and as expected",False
430.0,Check-out,,,Positive,"Everything was pretty good, and as expected",False
430.0,Facility,,,Positive,"Everything was pretty good, and as expected",False
430.0,Food,,,Positive,"Everything was pretty good, and as expected",False
430.0,Location,,,Positive,"Everything was pretty good, and as expected",False
430.0,Off,"Everything was pretty good, and as expected",,,,False
430.0,Price,,,Positive,"Everything was pretty good, and as expected",False
430.0,Room,"Windows should be closed, as the front building looks right into your room.",Negative,Negative,"Windows should be closed, as the front building looks right into your room.",True
430.0,Room,,,Positive,"Everything was pretty good, and as expected",False
430.0,Staff,,,Positive,"Everything was pretty good, and as expected",False
430.0,Taxi-issue,,,Positive,"Everything was pretty good, and as expected",False
431.0,Food,The restaurant was decent.,Positive,Positive,The restaurant was decent.,True
431.0,Location,There was nothing close by for a mini Mart.,Negative,Negative,There was nothing close by for a mini Mart.,True
431.0,Location,The bus stop into town was around the corner.,Positive,Positive,The bus stop into town was around the corner.,True
431.0,Room,The room was large and had a nice balcony. ,Positive,Positive,The room was large and had a nice balcony.,True
432.0,Facility,Street parking.,Negative,,,False
432.0,Location,,,Neutral,Street parking.,False
432.0,Location,Short walk to Mckenzie beach.,Positive,Positive,Short walk to Mckenzie beach.,True
432.0,Room,Clean and comfortable. Cute balconies. ,Positive,Positive,Clean and comfortable. Cute balconies.,True
433.0,Check-out,,,Positive,we have requested late check out (1pm) which we got and we appreciate it.,False
433.0,Facility,"there is no designated parking, you just park wherever you find",Negative,Negative,"there is no designated parking, you just park wherever you find",True
433.0,Off,"There are various things I would love to see improved, listed here: ",Negative,,,False
433.0,Room,"- the shower of our room is very inconviniently placed, making a mess because of insufficient coverage of the bathroom glass
 - the edges of the shower (between wall tiles and the shower floor) need replacement - they are hollow and seem moldy
 - the bin is rusty
 - the mirror is weirdly placed, on the right of the sink
 - due to the placement of the curtains, a lot of light gets in the room in the morning
",Negative,Negative,"the shower of our room is very inconveniently placed, making a mess because of insufficient coverage of the bathroom glass; the edges of the shower (between wall tiles and the shower floor) need replacement - they are hollow and seem moldy; the bin is rusty; the mirror is weirdly placed, on the right of the sink; due to the placement of the curtains, a lot of light gets in the room in the morning",True
433.0,Room,I also liked the size of the room an the bed,Positive,Positive,I also liked the size of the room and the bed,True
433.0,Staff,"- we have requested late check out (1pm) which we got and we appreciate it. However, we got a call that prompted us to check out at the normal time (12pm) as the next customers would arrive. I exllained thay we have been granted late check out and the clerk apologised. No problem for this, but I find it important to keep staff updated about these things.",Negative,Negative,"we have requested late check out (1pm) which we got and we appreciate it. However, we got a call that prompted us to check out at the normal time (12pm) as the next customers would arrive. I explained that we have been granted late check out and the clerk apologised. No problem for this, but I find it important to keep staff updated about these things.",True
433.0,Staff,"I really liked how polite and friendly the staff was, ",Positive,Positive,I really liked how polite and friendly the staff was,True
434.0,Location,Near to the airport,Positive,Positive,Near to the airport,True
434.0,Room,There was some kind of unpleasant smell in the bathroom,Negative,Negative,There was some kind of unpleasant smell in the bathroom,True
435.0,Location,close to the airports,Positive,Positive,close to the airports,True
435.0,Price,this is a guesthouse that is priced like a hotel,Negative,Negative,this is a guesthouse that is priced like a hotel,True
436.0,Facility,,,Positive,"There is a terrace which Sun hits all the time, except for the early morning.",False
436.0,Location,"This is a good transitioning for one night, like I had. Or just to sleep over.
 Central location.",Positive,Positive,Central location.,True
436.0,Off,,,Positive,"This is a good transitioning for one night, like I had. Or just to sleep over.",False
436.0,Price,For that money for which I used to pay better hotels in Valencia you get one small water bottle.,Negative,Negative,For that money for which I used to pay better hotels in Valencia you get one small water bottle.,True
436.0,Room,"Size of the room is one of the smallest I have ever seen. There is no space for the suitcase nor a wardrobe. No sitting area.
 There is a terrace which Sun hits all the time,",Negative,Negative,Size of the room is one of the smallest I have ever seen. There is no space for the suitcase nor a wardrobe. No sitting area.,True
436.0,Room,"The room was perfectly clean.
",Positive,Positive,The room was perfectly clean.,True
436.0,Staff,Maria and Richard are really great hosts! Very kind and hospitable. Maria has offered an adapter immediately.,Positive,Positive,Maria and Richard are really great hosts! Very kind and hospitable. Maria has offered an adapter immediately.,True
437.0,Food,No breakfast included. We tried it one time at their restaurant and it was low quality compared to an original greek breakfast.,Negative,Negative,No breakfast included. We tried it one time at their restaurant and it was low quality compared to an original greek breakfast. Didn't eat there again.,True
437.0,Off,Didn't eat there again.,Negative,,,False
437.0,Price,For what you get it was a bit expensive. ,Negative,Negative,For what you get it was a bit expensive.,True
437.0,Room,The rooms were a bit small for a suite. ,Negative,Negative,The rooms were a bit small for a suite.,True
437.0,Room,"It was clean, the beds were comfortable.",Positive,Positive,"It was clean, the beds were comfortable.",True
438.0,Location,Very close to the Larnaka airport as we needed it to be.,Positive,Positive,Very close to the Larnaka airport as we needed it to be.,True
438.0,Room,"The duvet was for the winter and even with 23 degrees Celsius on the a/c it was unbearable!
 No simple sheets on the bed either...we could not open the windows because it was very very noisy. 
 Also the windows had no soundproofing whatsoever because the noise was too much!! Also the room had a hair dryer and a kettle that we could not use because the plugs did not fit the sockets and the hotel didn't provide adaptors...So no use of that service in the room either!",Negative,Negative,"The duvet was for the winter and even with 23 degrees Celsius on the a/c it was unbearable! No simple sheets on the bed either... Our only other choice was to close the a/c and go without covers but we could not open the windows because it was very very noisy. Also the windows had no soundproofing whatsoever because the noise was too much!! We gave the duvet a chance up to 3 am and then got up and opened the windows when the noise went down. We had to leave to catch a flight at 5am... Not a good night's sleep!!!, the room had a hair dryer and a kettle that we could not use because the plugs did not fit the sockets and the hotel didn't provide adaptors... So no use of that service in the room either!",True
438.0,Room,Very spacious and clean room.,Positive,Positive,Very spacious and clean room.,True
438.0,Staff,Very friendly people.,Positive,Positive,Very friendly people.,True
439.0,Food,Restaurant was offering a rather narrow set of choices compared to what was listed on the menu.,Negative,Negative,Restaurant was offering a rather narrow set of choices compared to what was listed on the menu.,True
439.0,Food,Restaurant stayed open reasonably late so I could eat after an evening arrival in Cyprus.,Positive,Positive,Restaurant stayed open reasonably late so I could eat after an evening arrival in Cyprus.,True
439.0,Location,Usefully located hotel in between city centre and airport. ,Positive,Positive,Usefully located hotel in between city centre and airport.,True
439.0,Room,Room quite small.,Negative,Negative,Room quite small.,True
440.0,Room,"Bath room was cleaned rather superficially, so that medium nice with hair not being removed.",Negative,Negative,"Bath room was cleaned rather superficially, so that medium nice with hair not being removed.",True
440.0,Room,Very modern rooms,Positive,Positive,Very modern rooms,True
440.0,Staff,Friendly Staff!,Positive,Positive,Friendly Staff!,True
441.0,Facility,Some issues with internet,Negative,Negative,Some issues with internet,True
441.0,Food,"Break fast was PERFECT, ",Positive,Positive,Break fast was PERFECT,True
441.0,Location,"Some issues with internet and location, bit far from the center,",Negative,Negative,bit far from the center,True
441.0,Location,but very quite Area around.,Positive,Positive,very quite Area around.,True
441.0,Room,Cold floor in the room :-),Negative,Negative,Cold floor in the room,True
441.0,Room,the room was PERFECT. ,Positive,Positive,the room was PERFECT.,True
442.0,Facility,The hotel hadn’t yet opened up for the season.,Negative,,,False
442.0,Food,Breakfast was very filling. It was located on the table in front of us (funny question).,Positive,Positive,Breakfast was very filling.,True
442.0,Location,It was a little hard to find.,Negative,Negative,It was a little hard to find.,True
442.0,Off,,,Negative,The hotel hadn’t yet opened up for the season.,False
442.0,Off,,,Positive,It was located on the table in front of us (funny question).,False
442.0,Room,Room was a little cold. ,Negative,Negative,Room was a little cold.,True
443.0,Booking-issue,,,Negative,which was not clear on booking.,False
443.0,Facility,"off season, so no bar / restaurant/ pool, which was not clear on booking.",Negative,Negative,"no bar / restaurant/ pool, which was not clear on booking.",True
443.0,Food,,,Negative,"no bar / restaurant/ pool, which was not clear on booking.",False
443.0,Off,,,Negative,off season,False
443.0,Room,"clean room,",Positive,Positive,clean room,True
443.0,Staff,friendly staff,Positive,Positive,friendly staff,True
444.0,Room,nice and very clean.,Positive,Positive,nice and very clean.,True
444.0,Staff,that they couldn’t wait for 15min as i had just fractured my ankle and need to change my bandage and the Lady of the house was literally standing next to the door with a cleaner to clean the room. so i left without changing my bandage and had to do it outside on the street.,Negative,Negative,the Lady of the house was literally standing next to the door with a cleaner to clean the room. so i left without changing my bandage and had to do it outside on the street.,True
445.0,Facility,Nice clean little hotel,Positive,Positive,Nice clean little hotel,True
445.0,Food,Breakfast was below average,Negative,Negative,Breakfast was below average,True
445.0,Location,next to the airport,Positive,Positive,next to the airport,True
447.0,Room,The bed and pillows were very uncomfortable and the telly was not working properly,Negative,Negative,The bed and pillows were very uncomfortable and the telly was not working properly,True
447.0,Staff,the staff were lovely,Positive,Positive,the staff were lovely,True
448.0,Food,,,Negative,Complimentary coffee/tea in our bedroom was not replenished after the first night. Only one coffee sachet for a double room. Whatever was used from the fridge was also not replenished.,False
448.0,Location,Good location for makenzie beach.,Positive,Positive,Good location for makenzie beach,True
448.0,Room,"Complimentary coffee/tea in our bedroom was not replenished after the first night. Only one coffee sachet for a double room. 
 Whatever was used from the fridge was also not replenished.
 There were no thin curtains to allow for some light to come through into the bedroom; and so you had to draw the thick curtains if you wanted privacy.",Negative,Negative,There were no thin curtains to allow for some light to come through into the bedroom; and so you had to draw the thick curtains if you wanted privacy.,True
448.0,Room,Clean room. comfortable bed,Positive,Positive,Clean room. comfortable bed,True
448.0,Staff,Staff was excellent,Positive,Positive,Staff was excellent,True
449.0,Location,Close to the airport,Positive,Positive,Close to the airport,True
449.0,Staff,We booked a taxi at 04:30 in the morning to go to the airport. Very frustrating that the host didnt inform us that his taxi had a double Booking instead of ordening another for us.,Negative,,,False
449.0,Taxi-issue,,,Negative,We booked a taxi at 04:30 in the morning to go to the airport. Very frustrating that the host didnt inform us that his taxi had a double Booking instead of ordening another for us.,False
450.0,Room,Room Cleanliness,Positive,Positive,Room Cleanliness,True
450.0,Staff,Friendly and Helpful Staff.,Positive,Positive,Friendly and Helpful Staff.,True
451.0,Facility,"Property feels cold without an warm inviting atmosphere, as it’s to minimalistic.",Negative,Negative,"Property feels cold without an warm inviting atmosphere, as it’s to minimalistic. Property have a great potential with some care.",True
451.0,Facility,Neat and modern hotel facility.,Positive,Positive,Neat and modern hotel facility.,True
451.0,Location,Property is perfectly located close from the airport and close to the famous Makenzie Beach. ,Positive,Positive,Property is perfectly located close from the airport and close to the famous Makenzie Beach.,True
451.0,Room,Rooms are a nice size but is unfortunately situated on top of the outside bar area. Twin beds are provided and the pillows is not comfortable at all. The shower in the bathroom is open in-front which results in the whole floor being wet. Property have a great potential with some care.,Negative,Negative,Rooms are unfortunately situated on top of the outside bar area. Twin beds are provided and the pillows is not comfortable at all. The shower in the bathroom is open in-front which results in the whole floor being wet.,True
451.0,Room,,,Positive,Rooms are a nice size.,False
453.0,Check-in,"Waited 10 minutes for someone to come greet us for check in, no one on desk 
 Guy on desk told us we had not paid but we did 
 then he took a picture of my passport which no hotel does at all which was very strange ?????",Negative,,,False
453.0,Facility,,,Negative,do not disturb sign didn’t work (electronic),False
453.0,Location,close to mackenzie beach,Positive,Positive,close to mackenzie beach,True
453.0,Room,"Safe didn’t work, back door balcony in other bedroom wouldn’t lock, do not disturb sign didn’t work (electronic), very noisy guests. ",Negative,Negative,"Safe didn’t work, back door balcony in other bedroom wouldn’t lock, asked for double bed and got two single beds next to each other, very noisy guests.",True
453.0,Staff,asked for double bed and got two single beds next to eachother ,Negative,Negative,"Waited 10 minutes for someone to come greet us for check in, no one on desk, Guy on desk told us we had not paid but we did, then he took a picture of my passport which no hotel does at all which was very strange.",True
454.0,Location,Very noisy neighborhood,Negative,Negative,Very noisy neighborhood,True
455.0,Facility,"the pool not even to be considered, the overall hotel installation is badly maintained. It’s in front of a pension. The lift broke. The pictures of the room are accurate but fot the hotel installation and pool have a look to ‘Pasithea Apartments’",Negative,Negative,"the pool not even to be considered, the overall hotel installation is badly maintained., The aircon was too strong so we’d opened the windows, big mistake! Very noisy (I’ve asked quiet room)., The lift broke.",True
455.0,Location,"The location was not great, It’s in front of a pension and so close that people could see the colour of my underwear. ",Negative,Negative,"The location was not great, It’s in front of a pension and so close that people could see the colour of my underwear.",True
455.0,Off,,,Off,have a look to ‘Pasithea Apartments’,False
455.0,Off,you can easily pass here one night before flying back,Positive,,,False
455.0,Room,"The aircon was too strong so we’d opened the windows, big mistake! Very noisy (I’ve asked quiet room).",Negative,,,False
455.0,Room,It’s clean. The pictures of the room are accurate,Positive,Positive,"The pictures of the room are accurate., It’s clean, you can easily pass here one night before flying back",True
455.0,Staff,the guy was offended becawe asked to see the room before paying….,Negative,Negative,the guy was offended because we asked to see the room before paying.,True
456.0,Booking-issue,However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me,Negative,Negative,Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner.,True
456.0,Facility,,,Negative,wifi is not good,False
456.0,Facility,,,Positive,Peaceful and good for couples and backpackers.,False
456.0,Food,-No free breakfast option. ,Negative,Negative,No free breakfast option.,True
456.0,Food,-The sandwiches and hummus by the chef were delicious.,Positive,Positive,The sandwiches and hummus by the chef were delicious.,True
456.0,Location,"Location is good. Convenient by taxi to city Center,airport and beach. ",Positive,Positive,"Location is good and Convenient by taxi to city Center, airport and beach.",True
456.0,Off,Peaceful and good for couples and backpackers.  ,Positive,,,False
456.0,Price,,,Negative,when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking.,False
456.0,Room,"They need to put a lock to the bathroom and a shower glass door inside or else it gets messy.
 -wifi is not good",Negative,Negative,They need to put a lock to the bathroom and a shower glass door inside or else it gets messy.,True
456.0,Room,rooms are very well maintained. ,Positive,Positive,rooms are very well maintained.,True
456.0,Staff,However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me,Negative,Negative,I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me,True
456.0,Staff,Mrs Tony does a fabulous job keeping the place spotless and making the guests comfortable. The helps are amazing too. Thanks to all at the hotel who work hard to keep it in good condition. ,Positive,Positive,Mrs Tony does a fabulous job keeping the place spotless and making the guests comfortable. The helps are amazing too. Thanks to all at the hotel who work hard to keep it in good condition.,True
457.0,Location,I like the quietness and it’s close to airport,Positive,Positive,I like the quietness and it’s close to airport,True
457.0,Room,The way room are furnished is not comfortable,Negative,Negative,"The way room are furnished is not comfortable, The way room are furnished is not comfortable",True
458.0,Facility,facilities are limited. ,Negative,Negative,"Basic night stay but facilities are limited., Probably renovation work was in progress so, some items were not ready. Example, there is no rod for hangers in the wardrobe, the safe wasn’t fixed.",True
458.0,Food,Limited food options,Negative,Negative,Limited food options,True
458.0,Off,Basic night stay ,Positive,,,False
458.0,Room,"Noisy. Probably renovation work was in progress so, some items were not ready. Example, there is no rod for hangers in the wardrobe, the safe wasn’t fixed.",Negative,Negative,Noisy,True
459.0,Facility,,,Negative,"TV did not work., garbage truck passes at 3 a.m with an incredible noise.",False
459.0,Location,garbage truck passes at 3 a.m with an incredible noise.,Negative,,,False
459.0,Room,"TV did not work, ",Negative,,,False
459.0,Room,"Very comfortable bed, room very new and comfortable.",Positive,Positive,"Very comfortable bed, room very new and comfortable.",True
460.0,Facility,,,Negative,No cleaning service the 4 days I stayed,False
460.0,Location,Location was excellent,Positive,Positive,Location was excellent,True
460.0,Price,Rate was very expensive for what it offered.,Negative,Negative,Rate was very expensive for what it offered,True
460.0,Room,"No cleaning service the 4 days I stayed, no emptying garbage can and also had to ask for fresh towels. There were not even hangers for clothes in the closet",Negative,Negative,no emptying garbage can and also had to ask for fresh towels. There were not even hangers for clothes in the closet,True
460.0,Room,Room was very clean upon arrival,Positive,Positive,Room was very clean upon arrival,True
460.0,Staff,and staff was very polite.,Positive,Positive,staff was very polite,True
461.0,Facility,,,Negative,Our plumbing had complications twice.,False
461.0,Food,,,Negative,"the cleaning crew cleaned out our rooms and threw out a box of cookies next to our bags that was meant to be a gift. These cookies are only made in Thessaloniki and cost us 25 euros. When we asked if they had seen them, the owners brought them out of the trash room and offered to spray them as if that would be acceptable for an edible gift during COVID pandemic cautions. I was extremely disappointed in how they dealt with the situation, and that they thought it was acceptable to take an edible gift out of a trash room and continue as if nothing happened.",False
461.0,Off,,,Negative,only things near the garbage should be thrown out. Not stuff next to guests' belongings.,False
461.0,Room,Our plumbing had complications twice. ,Negative,,,False
461.0,Staff,"Moreover, the cleaning crew cleaned out our rooms and threw out a box of cookies next to our bags that was meant to be a gift. These cookies are only made in Thessaloniki and cost us 25 euros. When we asked if they had seem them, the owners brought them out of the trash room and offered to spray them as if that would be acceptable for an edible gift during COVID pandemic cautions. It was nice that they tried, but they should be refunding us for the cookies we lost. I feel bad writing a negative review because they were kind; however, only things near the garbage should be thrown out. Not stuff next to guests' belongings. I was extremely disappointed in how they dealt with the situation, and that they thought it was acceptable to take an edible gift out of a trash room and continue as if nothing happened.",Negative,,,False
461.0,Staff,The people working there were kind and responsive. I feel bad writing a negative review because they were kind,Positive,Positive,"It was nice that they tried, but they should be refunding us for the cookies we lost. I feel bad writing a negative review because they were kind., The people working there were kind and responsive.",True
462.0,Location,"excellent location, ",Positive,Positive,excellent location,True
462.0,Room,clean and modern.,Positive,Positive,clean and modern.,True
463.0,Room,,,Negative,the room was a little bit dirty.,False
463.0,Room,cleanliness,Positive,Positive,The room is enough big.,True
464.0,Facility,,,Negative,There wasn’t a fan in the bathroom so opening the window was required,False
464.0,Room,There wasn’t a fan in the bathroom so opening the window was required,Negative,,,False
464.0,Room,"The room was nice and clean, the two beds were set up as we requested",Positive,Positive,"The room was nice and clean, the two beds were set up as we requested",True
465.0,Food,Breakfast above expectations.,Positive,Positive,Breakfast above expectations.,True
465.0,Location,"Calm area, close to the beach, many restaurants and coffee shops there. 
 Bus station very close.",Positive,Positive,"Calm area, close to the beach, many restaurants and coffee shops there. Bus station very close.",True
465.0,Off,nothing,,,,False
465.0,Room,"Room fresh, clean and modern. Same as shown in photos.",Positive,Positive,"Room fresh, clean and modern. Same as shown in photos.",True
466.0,Location,"Hotel is very close to the airport, nice place to stay if you arrive late at night.",Positive,Positive,"Hotel is very close to the airport, nice place to stay if you arrive late at night.",True
467.0,Food,,,Positive,I didn't have time to try their breakfasts as I had an early flight but they looked amazing.,False
467.0,Off,,,Positive,I will definitely return and I can thoroughly recommend this property. Thank you very much!,False
467.0,Off,"Unfortunately, I didn't have time to try their breakfasts as I had an early flight but they looked amazing. I will definitely return and I can thoroughly recommend this property. Thank you very much! Not applicable",,,,False
467.0,Staff,Liked the happy and smiling welcome that greets you once you arrive at the property. ,Positive,Positive,Liked the happy and smiling welcome that greets you once you arrive at the property.,True
468.0,Facility,Swimming pool could be cleaner.,Negative,Negative,Swimming pool could be cleaner.,True
468.0,Room,room very nice and clean.,Positive,Positive,room very nice and clean.,True
468.0,Staff,"Nice staff, ",Positive,Positive,Nice staff,True
469.0,Room,Rooms are updated and clean.,Positive,Positive,Rooms are updated and clean.,True
469.0,Staff,Very helpful and knowledgeable staff. ,Positive,Positive,Very helpful and knowledgeable staff.,True
470.0,Off,Perfect for an overnight stay. ,Positive,,,False
470.0,Room,Nice and clean. ,Positive,Positive,Nice and clean. Perfect for an overnight stay.,True
470.0,Staff,Owners very nice and friendly.,Positive,Positive,Owners very nice and friendly.,True
471.0,Location,Maybe a little way from main town,Negative,Negative,Maybe a little way from main town,True
471.0,Location,and very close to beach.,Positive,Positive,very close to beach.,True
471.0,Price,Exceptional value for money ,Positive,Positive,Exceptional value for money.,True
471.0,Room,"Very clean, modern rooms, comfortable bed and good shower. ",Positive,Positive,"Very clean, modern rooms, comfortable bed and good shower.",True
471.0,Staff,Very helpful staff. ,Positive,Positive,Very helpful staff.,True
472.0,Facility,Very friendly atmosphere. A family business where you feel like at home. The hotel is very comfortable. ,Positive,,,False
472.0,Food,Huge and delicious breakfast. ,Positive,Positive,Huge and delicious breakfast.,True
472.0,Off,,,Positive,We definitely will come again.,False
472.0,Off,We definitely will come again.,,,,False
472.0,Room,,,Positive,The hotel is very comfortable.,False
472.0,Staff,,,Positive,Very friendly atmosphere. A family business where you feel like at home.,False
473.0,Room,Very nice rooms. Clean.,Positive,Positive,Very nice rooms. Clean.,True
473.0,Staff,Friendly staff and service. ,Positive,Positive,Friendly staff and service.,True
474.0,Facility,if you're lucky you may have the only one parking in the side.,Negative,Negative,if you're lucky you may have the only one parking in the side.,True
474.0,Food,Very poor lunch (breakfast),Negative,Negative,Very poor lunch (breakfast).,True
474.0,Price,"Overpriced for its facilities,",Negative,Negative,Overpriced for its facilities.,True
474.0,Room,"Clean, smart devices.",Positive,Positive,"Clean, smart devices.",True
475.0,Off,Nice,Positive,Positive,Nice,True
475.0,Room,"The floor is not cleaned enough, full of dust, water does not drain and floods the room",Negative,Negative,"The floor is not cleaned enough, full of dust, water does not drain and floods the room",True
477.0,Food,"Delicious food, ",Positive,Positive,"Delicious food, impeccable cleanliness.",True
477.0,Off,Thank you!,Positive,,,False
477.0,Room,impeccable cleanliness.,Positive,,,False
477.0,Staff,Very kind staff. ,Positive,Positive,Very kind staff.,True
478.0,Location,,,Positive,the location.,False
478.0,Off,"the location, ",Positive,,,False
478.0,Room,the cleanliness of the room.,Positive,Positive,the cleanliness of the room.,True
478.0,Staff,"The kindness of the staff, ",Positive,Positive,The kindness of the staff.,True
480.0,Off,Nothing,,,,False
480.0,Staff,French speaking and competent staff.,Positive,Positive,French speaking and competent staff.,True
481.0,Facility,The cleanest place I stayed in Cyprus!,Positive,,,False
481.0,Off,,,Negative,The Waze is to blame for what I didn't like.,False
481.0,Off,"The Waze is to blame for what I didn't like.
 She was less helpful in guiding me than the locals, who explained to me in a second",,,,False
481.0,Room,,,Positive,The cleanest place I stayed in Cyprus!,False
481.0,Staff,,,Negative,"She was less helpful in guiding me than the locals, who explained to me in a second.",False
481.0,Staff,The staff is kind and welcoming.,Positive,Positive,The staff is kind and welcoming.,True
482.0,Facility,"pleasant accommodation, ",Positive,Positive,cleanliness,True
482.0,Room,the rooms were not soundproofed enough,Negative,Negative,the rooms were not soundproofed enough,True
482.0,Room,cleanliness,Positive,Positive,pleasant accommodation,True
482.0,Staff,"helpful reception,",Positive,Positive,helpful reception,True
483.0,Location,,,Negative,"From the neighboring hotels/houses, they showered at any time of the day and made unpleasant noise.",False
483.0,Location,"In a very good location, close to the airport, especially if you have an early or late flight, and also close to the beach.",Positive,Positive,"In a very good location, close to the airport, especially if you have an early or late flight, and also close to the beach.",True
483.0,Room,"The main reason for not giving the highest rating is the noise. From the neighboring hotels/houses, they showered at any time of the day and made unpleasant noise. There were problems with the sealing and closing of the window.",Negative,Negative,There were problems with the sealing and closing of the window.,True
483.0,Staff,The staff are extremely friendly and always happy to help when needed. They were always ready to answer any of our questions.,Positive,Positive,The staff are extremely friendly and always happy to help when needed. They were always ready to answer any of our questions.,True
484.0,Food,"We had dinner in the evening, it was very good.",Positive,Positive,"We had dinner in the evening, it was very good.",True
484.0,Location,Just a bit far from town,Negative,Negative,Just a bit far from town,True
484.0,Location,Convenient because close to the airport.,Positive,Positive,Convenient because close to the airport.,True
484.0,Room,Room a bit small,Negative,Negative,Room a bit small,True
484.0,Room,"Nice room, very clean.",Positive,Positive,"Nice room, very clean.",True
484.0,Staff,Very kind and helpful staff.,Positive,Positive,Very kind and helpful staff.,True
486.0,Facility,,,Negative,the water in the shower in the evening which was lukewarm,False
486.0,Room,The only thing that was slightly flawed was the water in the shower in the evening which was lukewarm,Negative,,,False
486.0,Room,"The room was very clean and very spacious.
 The mattresses and pillows were excellent.",Positive,Positive,The room was very clean and very spacious. The mattresses and pillows were excellent.,True
487.0,Booking-issue,,,Positive,everything is very good,False
487.0,Check-in,,,Positive,everything is very good,False
487.0,Check-out,,,Positive,everything is very good,False
487.0,Facility,,,Positive,everything is very good,False
487.0,Food,,,Positive,everything is very good,False
487.0,Location,,,Positive,everything is very good,False
487.0,Off,everything is very good,Positive,,,False
487.0,Price,,,Positive,everything is very good,False
487.0,Room,,,Positive,everything is very good,False
487.0,Staff,,,Positive,everything is very good,False
487.0,Taxi-issue,,,Positive,everything is very good,False
488.0,Booking-issue,,,Positive,Everything was great!,False
488.0,Check-in,,,Positive,Everything was great!,False
488.0,Check-out,,,Positive,Everything was great!,False
488.0,Facility,,,Positive,Everything was great!,False
488.0,Food,,,Positive,Everything was great!,False
488.0,Location,,,Positive,Everything was great!,False
488.0,Off,Everything was great!,Positive,,,False
488.0,Price,,,Positive,Everything was great!,False
488.0,Room,,,Positive,Everything was great!,False
488.0,Staff,,,Positive,Everything was great!,False
488.0,Taxi-issue,,,Positive,Everything was great!,False
489.0,Facility,Early November: good availability of free parking spaces at the bottom of the hotel. ,Positive,Positive,good availability of free parking spaces at the bottom of the hotel.,True
489.0,Location,"The beach is 10 minutes walk, the airport 10 minutes by bus. ",Positive,Positive,"The beach is 10 minutes walk, the airport 10 minutes by bus.",True
489.0,Room,nice and comfortable small room. ,Positive,Positive,nice and comfortable small room.,True
489.0,Staff,Friendly staff and very good advice,Positive,Positive,Friendly staff and very good advice,True
490.0,Food,and excellent cuisine,Positive,Positive,excellent cuisine,True
490.0,Location,Proximity to the airport ,Positive,Positive,Proximity to the airport,True
490.0,Off,Nothing,,,,False
491.0,Location,good location for the airport.,Positive,Positive,good location for the airport.,True
491.0,Off,,,Negative,The noise.,False
491.0,Room,The noise. The rooms are poorly soundproofed. We hear the neighbors moving.,Negative,Negative,The rooms are poorly soundproofed. We hear the neighbors moving.,True
491.0,Room,"Practical rooms, balconies in each room.",Positive,Positive,"Practical rooms, balconies in each room.",True
491.0,Staff,Listening staff.,Positive,Positive,Listening staff.,True
492.0,Location,"Noisy, due to the heavy use of tiling and the steady stream of travelers arriving/departing for the airport throughout the night.",Negative,Negative,steady stream of travelers arriving/departing for the airport throughout the night,True
492.0,Location,"Hotel near the airport, ideal for a late arrival or a very early departure",Positive,Positive,"Hotel near the airport, ideal for a late arrival or a very early departure",True
492.0,Off,Do not use this hotel other than for a stopover night near the airport,Negative,Negative,Do not use this hotel other than for a stopover night near the airport,True
492.0,Room,"bed duvet much too thick, we suffocate underneath! Very hard bed. Noisy, due to the heavy use of tiling",Negative,Negative,"bed duvet much too thick, we suffocate underneath! Very hard bed, Noisy, due to the heavy use of tiling",True
493.0,Room,"nice, clean and neat. ",Positive,Positive,"nice, clean and neat.",True
493.0,Staff,super sweet hosts,Positive,Positive,super sweet hosts,True
494.0,Facility,"Very clean hotel
",Positive,,,False
494.0,Location,Very close to the airport,Positive,Positive,Very close to the airport,True
494.0,Room,,,Positive,Very clean hotel,False
494.0,Staff,Very kind staff,Positive,Positive,Very kind staff,True
496.0,Food,and delicious breakfasts.,Positive,Positive,delicious breakfasts,True
496.0,Location,"Great location close to the airport, ",Positive,Positive,Great location close to the airport,True
