ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Cosine_Similarity,IsCorrect
392,Location,"Nice location, ",Positive,Positive,Nice location,1.0000000000000002,True
392,Room,"excellent rooms, ",Positive,Positive,excellent rooms,1.0,True
392,Staff,very friendly staff!,Positive,Positive,very friendly staff!,1.0000000000000002,True
393,Food,and restaurant/bar very reasonably priced and quality,Positive,Positive,restaurant/bar very reasonably priced and quality,0.9880721079106196,True
393,Room,"Very clean & modern, ",Positive,Positive,Very clean & modern,1.0,True
393,Staff,good customer service ,Positive,Positive,good customer service,1.0000000000000002,True
394,Check-in,Check in was quick and easy ,Positive,,,0.0,False
394,Food,Great service by Richard (bar manager).,Positive,,,0.0,False
394,Location,"Located 7 minutes walk from beach, restaurants and supermarket. Airport 10 mins by taxi. Larnaca centre 10 mins by bus or about 30 mins walking.",Positive,,,0.0,False
394,Room,"Rooms very clean, good quality bed linen and towels, A/C, flat screen tv.",Positive,,,0.0,False
394,Staff,"Check in was quick and easy by polite, friendly hotel managers. ",Positive,,,0.0,False
396,Facility,"Need some renovation in lobby and common areas, as well as for the elevator.
 During night lights in common areas didn't work well.",Negative,,,0.0,False
396,Price,and price was great,Positive,Positive,price was great,0.9527860219792362,True
396,Room,"Very clean, nice renovated rooms,",Positive,Positive,"Very clean, nice renovated rooms",1.0,True
396,Staff,staff was fantastic ,Positive,Positive,staff was fantastic,1.0,True
397,Room,,,Positive,Everything was excellent,0.0,False
398,Location,but a short walk to nice beach bars. Close to airport.,Positive,,,0.0,False
398,Room,"Netflix in room an unexpected surprise, but beware, difficult to sign back out of your account!, No views, Room small. But I had the smallest I think.",Negative,Negative,Room small,0.22904010778619618,False
398,Room,"Very modern and clean. Netflix in room an unexpected surprise, No views ",Positive,Positive,I had the smallest I think,0.0,False
399,Check-in,and the room was clean and ready by 12 to check in.,Positive,Positive,by 12 to check in,0.742633890247664,True
399,Room,and the room was clean and ready by 12 to check in.,Positive,,,0.0,False
399,Staff,Amazing staff. I met the owners at the reception and they took care of my girl ,Positive,Positive,Amazing staff,0.29153426029820806,False
401,Room,The room was fresh and clean. ,Positive,Positive,The room was fresh and clean,1.0,True
401,Staff,Friendly staff. ,Positive,Positive,Friendly staff,1.0000000000000002,True
402,Location,near Mackenzie Beach just 2 min walk. ,Positive,Positive,near Mackenzie Beach just 2 min walk,1.0000000000000002,True
402,Room,clean and spacious rooms.,Positive,Positive,clean and spacious rooms,1.0,True
402,Staff,"The staff is superb, ",Positive,Positive,The staff is superb,1.0,True
404,Room,A bit small rooms,Negative,Negative,A bit small rooms,1.0000000000000002,True
404,Room,,,Positive,All was good,0.0,False
407,Food,nice greek breakfast ,Positive,Positive,nice greek breakfast,1.0,True
407,Location,"and hotel great location, ",Positive,Positive,hotel great location,0.9429827367928504,True
407,Room,"Nice modern bedroom, ",Positive,Positive,Nice modern bedroom,1.0000000000000002,True
409,Facility,This hotel was excellent and exceeded all my expectations. ,Positive,,,0.0,False
409,Food,"The restaurant had delicious food, the service was incredible, ",Positive,Positive,The restaurant had delicious food,0.7490658574841431,True
409,Room,rooms were to a very high standard and clean. ,Positive,Positive,rooms were to a very high standard and clean,1.0000000000000002,True
409,Staff,"I am very pleased to stay here and grateful for the staff, they have been helpful, kind and professional.",Positive,Positive,"the staff, they have been helpful, kind and professional",0.6419303004015566,False
410,Facility,The front of the hotel is an extremely nice place to unwind in the evening.,Positive,,,0.0,False
410,Location,"The location is amazing. Being close to the airport in Larnaka makes travelling easier. Also being right next to the Salt Lake is a must-see especially if there is a good sunset. 
 Within a 10 minute walk you can be on MacKenzie beach which is well maintained and cleaner than other beaches we seen in Larnaka. The hotel is next to a bus stop for travelling between downtown and other locations. Very handy since we didn’t hire a car.  ",Positive,,,0.0,False
410,Room,Minor point: a bar for hanging clothes in the room was the only thing we felt was missing to improve our stay.,Negative,Negative,a bar for hanging clothes in the room was the only thing we felt was missing,0.7891877874658598,True
410,Room,"The recently renovated room is about as clean as it could be. The facilities are modern and new. The shower is amazing for couples to use together. The balcony is a nice addition to an already fresh, well presented room. 
 The double bed is extremely comfortable and the new bedding was a delight. It is hard to get a comfortable sheet to sleep with in a country as warm as Cyprus but we were happy with everything offered by the hotel. 
 The minibar was extremely reasonably priced and well stocked. 
 Aircon perfect, easy to use. 
 Wifi great when we used it. ",Positive,,,0.0,False
410,Staff,"The staff make this hotel great. They are friendly, warm, helpful. Always willing to do more to make the guest have a better stay. ",Positive,,,0.0,False
411,Price,,,Positive,cheap,0.0,False
411,Room,,,Negative,although not big,0.0,False
411,Room,,,Positive,"The room was very clean, well decorated and modern",0.0,False
412,Facility,Taller people be careful of doorway leading to elevator - being 190 i head-bumped…,Negative,,,0.0,False
412,Room,,,Negative,Taller people be careful of doorway leading to elevator - being 190 i head-bumped…,0.0,False
412,Room,"Superbly refurbished, with high-tech displays “clean/DnD” outside.",Positive,,,0.0,False
413,Price,,,Positive,cheap,0.0,False
413,Room,,,Negative,although not big,0.0,False
413,Room,,,Positive,"The room was very clean, well decorated and modern",0.0,False
413,Staff,,,Positive,the customer service,0.0,False
414,Price,great value,Positive,Positive,great value,1.0,True
414,Room,"very clean and modern rooms, ",Positive,Positive,very clean and modern rooms,1.0000000000000002,True
414,Staff,"Great staff, ",Positive,Positive,Great staff,1.0000000000000002,True
416,Facility,Quiet place! Pet friendly! ,Positive,Positive,Pet friendly!,0.7404225793222292,True
416,Location,,,Positive,Quiet place!,0.0,False
416,Price,Value for money! ,Positive,Positive,Value for money!,1.0000000000000002,True
416,Room,,,Positive,We liked everything! Just an amazing place.,0.0,False
416,Staff,The staff and hosts were great! ,Positive,Positive,The staff and hosts were great!,1.0,True
417,Facility,,,Negative,"Aircon had just one uncontrolled speed, There were no adapters for CY sockets",0.0,False
417,Location,Close to airport - just 7-10 min by taxi (15€). ,Positive,Positive,Close to airport - just 7-10 min by taxi (15),1.0,True
417,Room,,,Negative,The blanket was too warm for summer night,0.0,False
417,Room,"Clean, fresh rooms with all you need for overnight stay.",Positive,Positive,"Clean, fresh rooms with all you need for overnight stay",1.0000000000000002,True
417,Staff, Very friendly staff.,Positive,Positive,Very friendly staff,1.0000000000000002,True
417,Taxi-issue,,,Positive,just 7-10 min by taxi (15),0.0,False
419,Location,great location. ,Positive,Positive,great location,1.0000000000000002,True
419,Room,"comfortable rooms, ",Positive,Positive,comfortable rooms,1.0000000000000002,True
419,Staff,"Very friendly and helpful staff, ",Positive,Positive,Very friendly and helpful staff,1.0,True
420,Location,A LITTLE BIT FAR FROM SEA,Negative,Negative,A LITTLE BIT FAR FROM SEA,1.0,True
421,Facility,The building is very clean and made for a comfortable stay. ,Positive,,,0.0,False
421,Location,"steps to Makenzy beach, cafés, and restaurants. Easy access to nightlife. ",Positive,,,0.0,False
421,Room,,,Positive,I wish I stayed longer!,0.0,False
421,Staff,The staff made me feel welcome and was very helpful when asking about things to do. ,Positive,,,0.0,False
422,Facility,"This hotel is very new and completely renovated. It’s spotless clean, comfortable.  Free parking,  ",Positive,,,0.0,False
422,Location,close to the city and very accessible by any transportation.,Positive,Positive,close to the city and very accessible by any transportation,1.0,True
422,Room,he room is completely new and very clean. The mini bar was really well equipped and very cheap.,Positive,Positive,"The room is completely new and very clean, mini bar was really well equipped and very cheap",0.9517278485597752,True
422,Staff,and very good service from the family that owns it. We felt very welcome. ,Positive,Positive,"very good service from the family that owns it, felt very welcome",0.9634788753256586,True
423,Food,,,Positive,variety of snacks at very affordable price,0.0,False
423,Location,Walking distance from the beach and very easy access to public transportation,Positive,Positive,Walking distance from the beach and very easy access to public transportation,1.0,True
423,Room,Rooms are so clean and comfortable with variety of snacks at very affordable price. ,Positive,Positive,Rooms are so clean and comfortable,0.5180014986519003,False
423,Staff,Staff was amazing and very welcoming. ,Positive,Positive,Staff was amazing and very welcoming,1.0000000000000002,True
424,Food,Fantastic breakfast. ,Positive,Positive,Fantastic breakfast,1.0,True
424,Location,Close to jogging trails along the lake and close to the airport. ,Positive,Positive,Close to jogging trails along the lake and close to the airport,1.0000000000000002,True
424,Room,Family room that fits a family of five.,Positive,Positive,Family room that fits a family of five,1.0,True
424,Staff,Plus a super friendly staff.,Positive,Positive,super friendly staff,0.6342634785869751,False
425,Booking-issue,,,Negative,I think booking.com should investigate this.,0.0,False
425,Facility,This hotel is accessible to wheelchairs but there ramps are not to EU regulations. VERY STEEP. They really need to sort this. The ramp right outside is very dangerous. I am surprised I wasn't wheeled of this ramp.,Negative,Negative,The ramp right outside is very dangerous. I think booking.com should investigate this.,0.4463284598608598,False
425,Facility,"The hotel was airy and light.
 The hotel was nice and very clean.",Positive,,,0.0,False
425,Food,The breakfast could have had more variety. They had no cereal on offer at all. They had no ordinary tea on offer. It was al Earl Grey. No proper plan tea.,Negative,Negative,The breakfast could have had more variety.,0.40924419433743237,False
425,Location,,,Negative,This hotel is accessible to wheelchairs but there ramps are not to EU regulations. VERY STEEP. They really need to sort this. The ramp right outside is very dangerous. I am surprised I wasn't wheeled of this ramp.,0.0,False
425,Location,It was great accessibility to where we wanted to be.,Positive,,,0.0,False
425,Room,The room sizes were excellent for the wheelchair.,Positive,,,0.0,False
426,Facility,,,Positive,"comfortable bed lovely soft duvet and pillows, good shower",0.0,False
426,Food,,,Negative,I Didn't eat at hotel,0.0,False
426,Location,2 times noise in week 4 a.m from people picking rubbish into large lorries .,Negative,,,0.0,False
426,Room,comfortable bed lovely soft duvet and pillows.good shower,Positive,,,0.0,False
426,Taxi-issue,,,Negative,2 times noise in week 4 a.m from people picking rubbish into large lorries.,0.0,False
427,Location,it was not on the beach front as we were under the impression it was.,Negative,Negative,it was not on the beach front as we were under the impression it was.,1.0000000000000004,True
427,Room,spotlessly clean,Positive,,,0.0,False
427,Staff,and the staff were so helpful.,Positive,,,0.0,False
428,Room,not enough pillows,Negative,Negative,not enough pillows,1.0,True
428,Room,very clean,Positive,Positive,very clean,1.0000000000000002,True
429,Facility,Parking was very limited.,Negative,,,0.0,False
429,Location,Quiet location.,Positive,Positive,Quiet location.,1.0000000000000002,True
429,Room,Bed was very soft and uncomfortable for me.,Negative,Negative,the room was a little bit dirty.,0.05903735877392523,False
429,Room,,,Positive,The room is enough big.,0.0,False
430,Location,,,Negative,the front building looks right into your room,0.0,False
430,Room,"Windows should be closed, as the front building looks right into your room.",Negative,Negative,"Windows should be closed, as the front building looks right into your room",1.0,True
430,Room,,,Positive,"Everything was pretty good, and as expected",0.0,False
431,Food,The restaurant was decent.,Positive,Positive,The restaurant was decent,1.0000000000000002,True
431,Location,There was nothing close by for a mini Mart.,Negative,Negative,There was nothing close by for a mini Mart.,1.0,True
431,Location,The bus stop into town was around the corner.,Positive,Positive,The bus stop into town was around the corner.,1.0,True
431,Room,The room was large and had a nice balcony. ,Positive,Positive,The room was large and had a nice balcony,1.0000000000000002,True
432,Facility,Street parking.,Negative,,,0.0,False
432,Facility,,,Positive,Cute balconies,0.0,False
432,Location,Short walk to Mckenzie beach.,Positive,Positive,"Short walk to Mckenzie beach, Street parking",0.814082841023947,True
432,Room,Clean and comfortable. Cute balconies. ,Positive,Positive,Clean and comfortable,0.4501840708698733,False
433,Facility,"there is no designated parking, you just park wherever you find",Negative,,,0.0,False
433,Room,"- the shower of our room is very inconviniently placed, making a mess because of insufficient coverage of the bathroom glass
 - the edges of the shower (between wall tiles and the shower floor) need replacement - they are hollow and seem moldy
 - the bin is rusty
 - the mirror is weirdly placed, on the right of the sink
 - due to the placement of the curtains, a lot of light gets in the room in the morning
",Negative,,,0.0,False
433,Room,I also liked the size of the room an the bed,Positive,Positive,the size of the room,0.6454868441571386,False
433,Staff,"- we have requested late check out (1pm) which we got and we appreciate it. However, we got a call that prompted us to check out at the normal time (12pm) as the next customers would arrive. I exllained thay we have been granted late check out and the clerk apologised. No problem for this, but I find it important to keep staff updated about these things.",Negative,,,0.0,False
433,Staff,"I really liked how polite and friendly the staff was, ",Positive,Positive,I really liked how polite and friendly the staff was,1.0,True
434,Facility,,,Negative,There was some kind of unpleasant smell in the bathroom,0.0,False
434,Location,Near to the airport,Positive,Positive,Near to the airport,1.0,True
434,Room,There was some kind of unpleasant smell in the bathroom,Negative,,,0.0,False
435,Location,close to the airports,Positive,Positive,close to the airports,1.0,True
435,Price,this is a guesthouse that is priced like a hotel,Negative,,,0.0,False
435,Price,,,Positive,like a hotel,0.0,False
435,Room,,,Negative,this is a guesthouse that is priced like a hotel,0.0,False
436,Location,"This is a good transitioning for one night, like I had. Or just to sleep over.
 Central location.",Positive,Positive,Central location.,0.3509906151855556,False
436,Price,For that money for which I used to pay better hotels in Valencia you get one small water bottle.,Negative,,,0.0,False
436,Room,"Size of the room is one of the smallest I have ever seen. There is no space for the suitcase nor a wardrobe. No sitting area.
 There is a terrace which Sun hits all the time,",Negative,,,0.0,False
436,Room,"The room was perfectly clean.
",Positive,Positive,The room was perfectly clean.,1.0000000000000002,True
436,Staff,Maria and Richard are really great hosts! Very kind and hospitable. Maria has offered an adapter immediately.,Positive,Positive,"Maria and Richard are really great hosts!, Very kind and hospitable., Maria has offered an adapter immediately.",1.0000000000000002,True
437,Food,No breakfast included. We tried it one time at their restaurant and it was low quality compared to an original greek breakfast.,Negative,Negative,We tried it one time at their restaurant and it was low quality compared to an original greek breakfast. Didn't eat there again.,0.8161089168396279,True
437,Price,For what you get it was a bit expensive. ,Negative,Negative,For what you get it was a bit expensive.,1.0000000000000002,True
437,Room,The rooms were a bit small for a suite. ,Negative,Negative,"The rooms were a bit small for a suite., the room was a little bit dirty.",0.8711887667934741,True
437,Room,"It was clean, the beds were comfortable.",Positive,Positive,"The room is enough big., It was clean.",0.3608591351622611,False
438,Location,Very close to the Larnaka airport as we needed it to be.,Positive,Positive,Very close to the Larnaka airport as we needed it to be.,1.0000000000000002,True
438,Room,"The duvet was for the winter and even with 23 degrees Celsius on the a/c it was unbearable!
 No simple sheets on the bed either...we could not open the windows because it was very very noisy. 
 Also the windows had no soundproofing whatsoever because the noise was too much!! Also the room had a hair dryer and a kettle that we could not use because the plugs did not fit the sockets and the hotel didn't provide adaptors...So no use of that service in the room either!",Negative,,,0.0,False
438,Room,Very spacious and clean room.,Positive,Positive,Very spacious and clean room.,1.0,True
438,Staff,Very friendly people.,Positive,Positive,Very friendly people.,1.0000000000000002,True
439,Food,Restaurant was offering a rather narrow set of choices compared to what was listed on the menu.,Negative,,,0.0,False
439,Food,Restaurant stayed open reasonably late so I could eat after an evening arrival in Cyprus.,Positive,Positive,Restaurant stayed open reasonably late,0.6020149032597913,False
439,Location,Usefully located hotel in between city centre and airport. ,Positive,Positive,Usefully located hotel in between city centre and airport.,1.0000000000000002,True
439,Room,Room quite small.,Negative,,,0.0,False
440,Room,"Bath room was cleaned rather superficially, so that medium nice with hair not being removed.",Negative,Negative,"Bath room was cleaned rather superficially, so that medium nice with hair not being removed",1.0,True
440,Room,Very modern rooms,Positive,Positive,Very modern rooms,1.0,True
440,Staff,Friendly Staff!,Positive,Positive,Friendly Staff!,1.0000000000000002,True
441,Facility,Some issues with internet,Negative,,,0.0,False
441,Food,"Break fast was PERFECT, ",Positive,,,0.0,False
441,Location,"Some issues with internet and location, bit far from the center,",Negative,,,0.0,False
441,Location,but very quite Area around.,Positive,,,0.0,False
441,Room,Cold floor in the room :-),Negative,Negative,Cold floor in the room,1.0000000000000002,True
441,Room,the room was PERFECT. ,Positive,,,0.0,False
442,Facility,The hotel hadn’t yet opened up for the season.,Negative,,,0.0,False
442,Food,Breakfast was very filling. It was located on the table in front of us (funny question).,Positive,Positive,Breakfast was very filling.,0.4963675751011927,False
442,Location,It was a little hard to find.,Negative,,,0.0,False
442,Room,Room was a little cold. ,Negative,Negative,"Room was a little cold, It was a little hard to find",0.7683270347102754,True
443,Facility,"off season, so no bar / restaurant/ pool, which was not clear on booking.",Negative,,,0.0,False
443,Room,"clean room,",Positive,Positive,clean room,1.0000000000000002,True
443,Staff,friendly staff,Positive,Positive,friendly staff,1.0000000000000002,True
444,Room,,,Negative,the Lady of the house was literally standing next to the door with a cleaner to clean the room,0.0,False
444,Room,nice and very clean.,Positive,Positive,"nice, very clean",0.9197867560431638,True
444,Staff,that they couldn’t wait for 15min as i had just fractured my ankle and need to change my bandage and the Lady of the house was literally standing next to the door with a cleaner to clean the room. so i left without changing my bandage and had to do it outside on the street.,Negative,Negative,the Lady of the house,0.2815005081201056,False
445,Facility,Nice clean little hotel,Positive,,,0.0,False
445,Food,Breakfast was below average,Negative,Negative,Breakfast was below average,1.0,True
445,Location,next to the airport,Positive,Positive,Nice clean little hotel next to the airport,0.7112936104310298,True
447,Room,The bed and pillows were very uncomfortable and the telly was not working properly,Negative,Negative,"The bed and pillows were very uncomfortable, the telly was not working properly",0.9925982707006207,True
447,Staff,the staff were lovely,Positive,,,0.0,False
448,Facility,,,Negative,There were no thin curtains to allow for some light to come through into the bedroom; and so you had to draw the thick curtains if you wanted privacy.,0.0,False
448,Food,,,Negative,Whatever was used from the fridge was also not replenished.,0.0,False
448,Location,Good location for makenzie beach.,Positive,Positive,Good location for makenzie beach,1.0000000000000002,True
448,Room,"Complimentary coffee/tea in our bedroom was not replenished after the first night. Only one coffee sachet for a double room. 
 Whatever was used from the fridge was also not replenished.
 There were no thin curtains to allow for some light to come through into the bedroom; and so you had to draw the thick curtains if you wanted privacy.",Negative,Negative,"Complimentary coffee/tea in our bedroom was not replenished after the first night., Only one coffee sachet for a double room.",0.6576834245877337,False
448,Room,Clean room. comfortable bed,Positive,Positive,Clean room.,0.5822441247840232,False
448,Staff,Staff was excellent,Positive,Positive,Staff was excellent,1.0,True
449,Booking-issue,,,Positive,We booked a taxi at 04:30 in the morning,0.0,False
449,Location,Close to the airport,Positive,,,0.0,False
449,Staff,We booked a taxi at 04:30 in the morning to go to the airport. Very frustrating that the host didnt inform us that his taxi had a double Booking instead of ordening another for us.,Negative,Negative,the host didnt inform us,0.44412295866889473,False
449,Taxi-issue,,,Negative,the host didnt inform us that his taxi had a double Booking instead of ordening another for us,0.0,False
450,Room,Room Cleanliness,Positive,Positive,Room Cleanliness,1.0,True
450,Staff,Friendly and Helpful Staff.,Positive,Positive,Friendly and Helpful Staff.,1.0,True
451,Facility,"Property feels cold without an warm inviting atmosphere, as it’s to minimalistic.",Negative,,,0.0,False
451,Facility,Neat and modern hotel facility.,Positive,,,0.0,False
451,Location,,,Negative,"Property feels cold without an warm inviting atmosphere, as it’s to minimalistic. Rooms are unfortunately situated on top of the outside bar area.",0.0,False
451,Location,Property is perfectly located close from the airport and close to the famous Makenzie Beach. ,Positive,,,0.0,False
451,Room,Rooms are a nice size but is unfortunately situated on top of the outside bar area. Twin beds are provided and the pillows is not comfortable at all. The shower in the bathroom is open in-front which results in the whole floor being wet. Property have a great potential with some care.,Negative,Negative,Twin beds are provided and the pillows is not comfortable at all.,0.49266767364518876,False
451,Room,,,Positive,Rooms are a nice size but,0.0,False
453,Booking-issue,,,Positive,Guy on desk told us we had not paid but we did,0.0,False
453,Check-in,"Waited 10 minutes for someone to come greet us for check in, no one on desk 
 Guy on desk told us we had not paid but we did 
 then he took a picture of my passport which no hotel does at all which was very strange ?????",Negative,Negative,"Waited 10 minutes for someone to come greet us for check in, no one on desk",0.6520167946537907,False
453,Facility,,,Negative,"Safe didn’t work, do not disturb sign didn’t work (electronic)",0.0,False
453,Location,close to mackenzie beach,Positive,Positive,close to mackenzie beach,1.0000000000000002,True
453,Room,"Safe didn’t work, back door balcony in other bedroom wouldn’t lock, do not disturb sign didn’t work (electronic), very noisy guests. ",Negative,Negative,"the room was a little bit dirty., back door balcony in other bedroom wouldn’t lock, asked for double bed and got two single beds next to eachother",0.39208376434900877,False
453,Room,,,Positive,The room is enough big.,0.0,False
453,Staff,asked for double bed and got two single beds next to eachother ,Negative,Negative,"Waited 10 minutes for someone to come greet us for check in, no one on desk",0.07231681481365922,False
453,Staff,,,Positive,Guy on desk told us we had not paid but we did,0.0,False
454,Location,Very noisy neighborhood,Negative,Negative,Very noisy neighborhood,1.0,True
455,Facility,"the pool not even to be considered, the overall hotel installation is badly maintained. It’s in front of a pension. The lift broke. The pictures of the room are accurate but fot the hotel installation and pool have a look to ‘Pasithea Apartments’",Negative,,,0.0,False
455,Location,"The location was not great, It’s in front of a pension and so close that people could see the colour of my underwear. ",Negative,,,0.0,False
455,Room,"The aircon was too strong so we’d opened the windows, big mistake! Very noisy (I’ve asked quiet room).",Negative,,,0.0,False
455,Room,It’s clean. The pictures of the room are accurate,Positive,Positive,"It's clean,, you can easily pass here one night before flying back",0.15938370294775533,False
455,Staff,the guy was offended becawe asked to see the room before paying….,Negative,,,0.0,False
456,Booking-issue,However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me,Negative,Negative,-wifi is not good,0.025071646261553435,False
456,Facility,,,Negative,-They need to put a lock to the bathroom and a shower glass door inside or else it gets messy.,0.0,False
456,Food,-No free breakfast option. ,Negative,Negative,No free breakfast option.,1.0000000000000002,True
456,Food,-The sandwiches and hummus by the chef were delicious.,Positive,Positive,The sandwiches and hummus by the chef were delicious.,1.0000000000000002,True
456,Location,"Location is good. Convenient by taxi to city Center,airport and beach. ",Positive,Positive,"Convenient by taxi to city Center,airport and beach., Location is good",1.0,True
456,Price,,,Negative,-However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me☹️,0.0,False
456,Room,"They need to put a lock to the bathroom and a shower glass door inside or else it gets messy.
 -wifi is not good",Negative,,,0.0,False
456,Room,rooms are very well maintained. ,Positive,,,0.0,False
456,Staff,However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me,Negative,,,0.0,False
456,Staff,Mrs Tony does a fabulous job keeping the place spotless and making the guests comfortable. The helps are amazing too. Thanks to all at the hotel who work hard to keep it in good condition. ,Positive,Positive,Mrs Tony does a fabulous job keeping the place spotless and making the guests comfortable. The helps are amazing too.,0.7904591558209904,True
457,Location,I like the quietness and it’s close to airport,Positive,,,0.0,False
457,Room,The way room are furnished is not comfortable,Negative,Negative,The way room are furnished is not comfortable,1.0000000000000004,True
458,Facility,facilities are limited. ,Negative,Negative,"Probably renovation work was in progress so, some items were not ready. Example, there is no rod for hangers in the wardrobe, the safe wasn't fixed., facilities are limited",0.31750172526239206,False
458,Food,Limited food options,Negative,Negative,Limited food options,1.0000000000000002,True
458,Room,"Noisy. Probably renovation work was in progress so, some items were not ready. Example, there is no rod for hangers in the wardrobe, the safe wasn’t fixed.",Negative,Negative,facilities are limited,0.0,False
459,Facility,,,Negative,TV did not work,0.0,False
459,Location,garbage truck passes at 3 a.m with an incredible noise.,Negative,,,0.0,False
459,Room,"TV did not work, ",Negative,,,0.0,False
459,Room,"Very comfortable bed, room very new and comfortable.",Positive,Positive,"Very comfortable bed, room very new and comfortable",1.0000000000000002,True
459,Taxi-issue,,,Negative,garbage truck passes at 3 a.m with an incredible noise,0.0,False
460,Facility,,,Negative,"No cleaning service the 4 days I stayed, no emptying garbage can and also had to ask for fresh towels. There were not even hangers for clothes in the closet",0.0,False
460,Location,Location was excellent,Positive,Positive,Location was excellent.,1.0,True
460,Price,Rate was very expensive for what it offered.,Negative,Negative,Rate was very expensive for what it offered.,1.0000000000000002,True
460,Room,"No cleaning service the 4 days I stayed, no emptying garbage can and also had to ask for fresh towels. There were not even hangers for clothes in the closet",Negative,,,0.0,False
460,Room,Room was very clean upon arrival,Positive,Positive,Room was very clean upon arrival.,1.0000000000000002,True
460,Staff,and staff was very polite.,Positive,Positive,staff was very polite.,0.9572836537487557,True
461,Food,,,Negative,an edible gift during COVID pandemic cautions.,0.0,False
461,Food,,,Positive,These cookies are only made in Thessaloniki and cost us 25 euros.,0.0,False
461,Room,Our plumbing had complications twice. ,Negative,Negative,the room was a little bit dirty.,0.0,False
461,Room,,,Positive,The room is enough big.,0.0,False
461,Staff,"Moreover, the cleaning crew cleaned out our rooms and threw out a box of cookies next to our bags that was meant to be a gift. These cookies are only made in Thessaloniki and cost us 25 euros. When we asked if they had seem them, the owners brought them out of the trash room and offered to spray them as if that would be acceptable for an edible gift during COVID pandemic cautions. It was nice that they tried, but they should be refunding us for the cookies we lost. I feel bad writing a negative review because they were kind; however, only things near the garbage should be thrown out. Not stuff next to guests' belongings. I was extremely disappointed in how they dealt with the situation, and that they thought it was acceptable to take an edible gift out of a trash room and continue as if nothing happened.",Negative,Negative,"the owners brought them out of the trash room and offered to spray them as if that would be acceptable for an edible gift during COVID pandemic cautions., they were kind; however, only things near the garbage should be thrown out. Not stuff next to guests' belongings.",0.7239239740109736,True
461,Staff,The people working there were kind and responsive. I feel bad writing a negative review because they were kind,Positive,Positive,The people working there were kind and responsive.,0.6530282484776819,False
462,Location,"excellent location, ",Positive,Positive,"excellent location, clean and modern",0.7225836579848643,True
462,Room,,,Negative,the room was a little bit dirty.,0.0,False
462,Room,clean and modern.,Positive,Positive,The room is enough big.,0.0,False
463,Room,cleanliness,Positive,Positive,cleanliness,1.0,True
464,Facility,,,Negative,fan in the bathroom,0.0,False
464,Room,There wasn’t a fan in the bathroom so opening the window was required,Negative,Negative,There wasn't a fan in the bathroom,0.7095456884230043,True
464,Room,"The room was nice and clean, the two beds were set up as we requested",Positive,Positive,"opening the window was required, The room was nice and clean",0.24362765298238936,False
465,Food,Breakfast above expectations.,Positive,Positive,Breakfast above expectations,1.0,True
465,Location,"Calm area, close to the beach, many restaurants and coffee shops there. 
 Bus station very close.",Positive,Positive,"Calm area, close to the beach, many restaurants and coffee shops there. Bus station very close.",1.0000000000000002,True
465,Room,"Room fresh, clean and modern. Same as shown in photos.",Positive,Positive,"Room fresh, clean and modern, Same as shown in photos.",1.0000000000000002,True
466,Location,"Hotel is very close to the airport, nice place to stay if you arrive late at night.",Positive,Positive,Hotel is very close to the airport,0.5095017713308856,False
467,Food,,,Positive,they looked amazing.,0.0,False
467,Room,,,Negative,the room was a little bit dirty.,0.0,False
467,Room,,,Positive,The room is enough big.,0.0,False
467,Staff,Liked the happy and smiling welcome that greets you once you arrive at the property. ,Positive,Positive,Liked the happy and smiling welcome that greets you once you arrive at the property.,1.0,True
468,Facility,Swimming pool could be cleaner.,Negative,Negative,Swimming pool could be cleaner,1.0000000000000002,True
468,Room,room very nice and clean.,Positive,Positive,room very nice and clean,1.0000000000000002,True
468,Staff,"Nice staff, ",Positive,Positive,Nice staff,1.0,True
469,Room,,,Negative,the room was a little bit dirty.,0.0,False
469,Room,Rooms are updated and clean.,Positive,Positive,The room is enough big.,0.0,False
469,Staff,Very helpful and knowledgeable staff. ,Positive,Positive,Very helpful and knowledgeable staff.,1.0000000000000002,True
470,Room,Nice and clean. ,Positive,,,0.0,False
470,Staff,Owners very nice and friendly.,Positive,,,0.0,False
471,Location,Maybe a little way from main town,Negative,Negative,Maybe a little way from main town,1.0,True
471,Location,and very close to beach.,Positive,,,0.0,False
471,Price,Exceptional value for money ,Positive,,,0.0,False
471,Room,"Very clean, modern rooms, comfortable bed and good shower. ",Positive,,,0.0,False
471,Staff,Very helpful staff. ,Positive,,,0.0,False
