ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Cosine_Similarity,IsCorrect
422,Staff,and very good service from the family that owns it. We felt very welcome. ,Positive,,,0.0,False
423,Check-in,,,Positive,The check-in process was smooth and efficient.,0.0,False
423,Facility,,,Mixed,"The facility had a nice pool and gym, but the room was small.",0.0,False
423,Food,,,Negative,"The food was terrible, overpriced, and not worth it.",0.0,False
423,Location,Walking distance from the beach and very easy access to public transportation,Positive,Positive,The location was perfect for our needs.,0.022980407641112675,False
423,Price,,,Positive,The price was reasonable and affordable.,0.0,False
423,Room,Rooms are so clean and comfortable with variety of snacks at very affordable price. ,Positive,Positive,"The room was clean and comfortable., The room was spacious and had a great view.",0.12907936704861514,False
423,Staff,Staff was amazing and very welcoming. ,Positive,,,0.0,False
424,Food,Fantastic breakfast. ,Positive,,,0.0,False
424,Location,Close to jogging trails along the lake and close to the airport. ,Positive,,,0.0,False
424,Room,Family room that fits a family of five.,Positive,,,0.0,False
424,Staff,Plus a super friendly staff.,Positive,,,0.0,False
425,Booking-issue,,,Positive,booking.com should investigate this,0.0,False
425,Facility,This hotel is accessible to wheelchairs but there ramps are not to EU regulations. VERY STEEP. They really need to sort this. The ramp right outside is very dangerous. I am surprised I wasn't wheeled of this ramp.,Negative,Negative,"hotel is accessible to wheelchairs but ramps are not to EU regulations, ramps are VERY STEEP, ramp right outside is very dangerous",0.6860053165101629,False
425,Facility,"The hotel was airy and light.
 The hotel was nice and very clean.",Positive,,,0.0,False
425,Food,The breakfast could have had more variety. They had no cereal on offer at all. They had no ordinary tea on offer. It was al Earl Grey. No proper plan tea.,Negative,Negative,"breakfast could have had more variety, no cereal on offer at all, no ordinary tea on offer, only Earl Grey and no proper plan tea",0.901787020944751,True
425,Location,,,Negative,ramp right outside,0.0,False
425,Location,It was great accessibility to where we wanted to be.,Positive,Positive,hotel,0.0,False
425,Room,The room sizes were excellent for the wheelchair.,Positive,,,0.0,False
426,Location,2 times noise in week 4 a.m from people picking rubbish into large lorries .,Negative,Negative,people picking rubbish into large lorries,0.6948342954198281,False
426,Room,comfortable bed lovely soft duvet and pillows.good shower,Positive,,,0.0,False
427,Location,it was not on the beach front as we were under the impression it was.,Negative,Negative,it was not on the beach front as we were under the impression it was.,1.0,True
427,Room,,,Negative,it was not on the beach front as we were under the impression it was.,0.0,False
427,Room,spotlessly clean,Positive,,,0.0,False
427,Staff,and the staff were so helpful.,Positive,,,0.0,False
428,Location,,,Positive,clean,0.0,False
428,Room,not enough pillows,Negative,Negative,not enough pillows,1.0000000000000002,True
428,Room,very clean,Positive,Positive,very,0.670797508785358,False
429,Facility,Parking was very limited.,Negative,,,0.0,False
429,Location,Quiet location.,Positive,Positive,Quiet location.,1.0,True
429,Room,Bed was very soft and uncomfortable for me.,Negative,,,0.0,False
430,Location,,,Positive,and as expected,0.0,False
430,Room,"Windows should be closed, as the front building looks right into your room.",Negative,,,0.0,False
430,Room,,,Positive,"Windows should be closed, as the front building looks right into your room., Everything was pretty good, and as expected",0.0,False
431,Food,The restaurant was decent.,Positive,Positive,The restaurant was decent,1.0,True
431,Location,There was nothing close by for a mini Mart.,Negative,Negative,There was nothing close by,0.6556160294565557,False
431,Location,The bus stop into town was around the corner.,Positive,Positive,The bus stop into town was around the corner.,1.0,True
431,Room,The room was large and had a nice balcony. ,Positive,Positive,The room was large and had a nice balcony.,1.0,True
432,Facility,Street parking.,Negative,,,0.0,False
432,Location,Short walk to Mckenzie beach.,Positive,,,0.0,False
432,Room,Clean and comfortable. Cute balconies. ,Positive,,,0.0,False
433,Facility,"there is no designated parking, you just park wherever you find",Negative,,,0.0,False
433,Room,"- the shower of our room is very inconviniently placed, making a mess because of insufficient coverage of the bathroom glass
 - the edges of the shower (between wall tiles and the shower floor) need replacement - they are hollow and seem moldy
 - the bin is rusty
 - the mirror is weirdly placed, on the right of the sink
 - due to the placement of the curtains, a lot of light gets in the room in the morning
",Negative,,,0.0,False
433,Room,I also liked the size of the room an the bed,Positive,Positive,the size of the room an the bed,0.7898545311347112,True
433,Staff,"- we have requested late check out (1pm) which we got and we appreciate it. However, we got a call that prompted us to check out at the normal time (12pm) as the next customers would arrive. I exllained thay we have been granted late check out and the clerk apologised. No problem for this, but I find it important to keep staff updated about these things.",Negative,,,0.0,False
433,Staff,"I really liked how polite and friendly the staff was, ",Positive,Positive,how polite and friendly the staff was,0.7567083700103258,True
434,Location,Near to the airport,Positive,Positive,Near to the airport,1.0000000000000002,True
434,Room,There was some kind of unpleasant smell in the bathroom,Negative,,,0.0,False
435,Location,close to the airports,Positive,Positive,close to the airports,1.0,True
435,Price,this is a guesthouse that is priced like a hotel,Negative,Negative,priced like a hotel,0.6505917113387585,False
435,Room,,,Positive,"this is a guesthouse, close to the airports",0.0,False
436,Location,"This is a good transitioning for one night, like I had. Or just to sleep over.
 Central location.",Positive,Positive,Central location.,0.34562678633076377,False
436,Price,For that money for which I used to pay better hotels in Valencia you get one small water bottle.,Negative,,,0.0,False
436,Room,"Size of the room is one of the smallest I have ever seen. There is no space for the suitcase nor a wardrobe. No sitting area.
 There is a terrace which Sun hits all the time,",Negative,,,0.0,False
436,Room,"The room was perfectly clean.
",Positive,Positive,The room was perfectly clean.,1.0,True
436,Staff,Maria and Richard are really great hosts! Very kind and hospitable. Maria has offered an adapter immediately.,Positive,Positive,Maria and Richard are really great hosts! Very kind and hospitable. Maria has offered an adapter immediately.,1.0000000000000002,True
437,Food,No breakfast included. We tried it one time at their restaurant and it was low quality compared to an original greek breakfast.,Negative,,,0.0,False
437,Price,For what you get it was a bit expensive. ,Negative,,,0.0,False
437,Room,The rooms were a bit small for a suite. ,Negative,,,0.0,False
437,Room,"It was clean, the beds were comfortable.",Positive,Positive,"It was clean, the beds were comfortable.",1.0000000000000002,True
438,Location,Very close to the Larnaka airport as we needed it to be.,Positive,Positive,Very close to the Larnaka airport as we needed it to be.,1.0,True
438,Room,"The duvet was for the winter and even with 23 degrees Celsius on the a/c it was unbearable!
 No simple sheets on the bed either...we could not open the windows because it was very very noisy. 
 Also the windows had no soundproofing whatsoever because the noise was too much!! Also the room had a hair dryer and a kettle that we could not use because the plugs did not fit the sockets and the hotel didn't provide adaptors...So no use of that service in the room either!",Negative,,,0.0,False
438,Room,Very spacious and clean room.,Positive,Positive,Very spacious and clean room.,1.0,True
438,Staff,Very friendly people.,Positive,Positive,Very friendly people.,1.0000000000000002,True
439,Food,Restaurant was offering a rather narrow set of choices compared to what was listed on the menu.,Negative,,,0.0,False
439,Food,Restaurant stayed open reasonably late so I could eat after an evening arrival in Cyprus.,Positive,,,0.0,False
439,Location,Usefully located hotel in between city centre and airport. ,Positive,,,0.0,False
439,Room,Room quite small.,Negative,,,0.0,False
440,Room,"Bath room was cleaned rather superficially, so that medium nice with hair not being removed.",Negative,Negative,"Bath room was cleaned rather superficially, so that medium nice with hair not being removed.",1.0000000000000002,True
440,Room,Very modern rooms,Positive,Positive,Very modern rooms,1.0,True
440,Staff,Friendly Staff!,Positive,,,0.0,False
441,Facility,Some issues with internet,Negative,,,0.0,False
441,Food,"Break fast was PERFECT, ",Positive,,,0.0,False
441,Location,"Some issues with internet and location, bit far from the center,",Negative,Negative,bit far from the center,0.59595955364019,False
441,Location,but very quite Area around.,Positive,Positive,very quite Area around,0.9228463714438735,True
441,Room,Cold floor in the room :-),Negative,Negative,Cold floor in the room,1.0000000000000002,True
441,Room,the room was PERFECT. ,Positive,Positive,the room was PERFECT,1.0000000000000002,True
442,Facility,The hotel hadn’t yet opened up for the season.,Negative,,,0.0,False
442,Food,Breakfast was very filling. It was located on the table in front of us (funny question).,Positive,Positive,Breakfast was very filling,0.4947957585839601,False
442,Location,It was a little hard to find.,Negative,Negative,It was a little hard to find.,1.0000000000000002,True
442,Location,,,Positive,"The hotel hadn’t yet opened up for the season., It was located on the table in front of us",0.0,False
442,Room,Room was a little cold. ,Negative,Negative,"Room was a little cold., It was a little hard to find.",0.7910373271069485,True
443,Booking-issue,,,Negative,not clear on booking,0.0,False
443,Facility,"off season, so no bar / restaurant/ pool, which was not clear on booking.",Negative,Negative,no bar / restaurant/ pool,0.5418421326848787,False
443,Room,,,Negative,no bar / restaurant/ pool,0.0,False
443,Room,"clean room,",Positive,Positive,clean room,1.0000000000000002,True
443,Staff,friendly staff,Positive,Positive,friendly staff,1.0000000000000002,True
444,Location,,,Null,"and, very",0.0,False
444,Location,,,Positive,clean,0.0,False
444,Room,nice and very clean.,Positive,Positive,nice,0.6153108543481439,False
444,Staff,that they couldn’t wait for 15min as i had just fractured my ankle and need to change my bandage and the Lady of the house was literally standing next to the door with a cleaner to clean the room. so i left without changing my bandage and had to do it outside on the street.,Negative,,,0.0,False
445,Facility,Nice clean little hotel,Positive,,,0.0,False
445,Food,Breakfast was below average,Negative,Negative,Breakfast was below average,1.0,True
445,Location,next to the airport,Positive,,,0.0,False
447,Room,The bed and pillows were very uncomfortable and the telly was not working properly,Negative,,,0.0,False
447,Staff,the staff were lovely,Positive,Positive,the staff were lovely,1.0000000000000002,True
448,Location,Good location for makenzie beach.,Positive,Positive,Good location for makenzie beach,1.0000000000000002,True
448,Room,"Complimentary coffee/tea in our bedroom was not replenished after the first night. Only one coffee sachet for a double room. 
 Whatever was used from the fridge was also not replenished.
 There were no thin curtains to allow for some light to come through into the bedroom; and so you had to draw the thick curtains if you wanted privacy.",Negative,,,0.0,False
448,Room,Clean room. comfortable bed,Positive,Positive,Clean room,0.5986674959781361,False
448,Staff,Staff was excellent,Positive,Positive,Staff was excellent,1.0000000000000002,True
449,Booking-issue,,,Negative,We booked a taxi at 04:30 in the morning to go to the airport. Very frustrating that the host didnt inform us that his taxi had a double Booking instead of ordening another for us.,0.0,False
449,Location,Close to the airport,Positive,Positive,Close to the airport,1.0,True
449,Staff,We booked a taxi at 04:30 in the morning to go to the airport. Very frustrating that the host didnt inform us that his taxi had a double Booking instead of ordening another for us.,Negative,,,0.0,False
449,Taxi-issue,,,Negative,We booked a taxi at 04:30 in the morning to go to the airport. Very frustrating that the host didnt inform us that his taxi had a double Booking instead of ordening another for us.,0.0,False
450,Room,Room Cleanliness,Positive,Positive,Cleanliness,0.8564937086682644,True
450,Staff,Friendly and Helpful Staff.,Positive,Positive,Friendly and Helpful,0.8872659689555981,True
451,Facility,"Property feels cold without an warm inviting atmosphere, as it’s to minimalistic.",Negative,Negative,The shower in the bathroom is open in-front which results in the whole floor being wet.,0.0,False
451,Facility,Neat and modern hotel facility.,Positive,,,0.0,False
451,Location,,,Negative,"Property feels cold without an warm inviting atmosphere, as it’s to minimalistic. Unfortunately situated on top of the outside bar area.",0.0,False
451,Location,Property is perfectly located close from the airport and close to the famous Makenzie Beach. ,Positive,,,0.0,False
451,Room,Rooms are a nice size but is unfortunately situated on top of the outside bar area. Twin beds are provided and the pillows is not comfortable at all. The shower in the bathroom is open in-front which results in the whole floor being wet. Property have a great potential with some care.,Negative,,,0.0,False
451,Room,,,Positive,Rooms are a nice size but,0.0,False
453,Booking-issue,,,Positive,guy on desk told us we had not paid but we did,0.0,False
453,Check-in,"Waited 10 minutes for someone to come greet us for check in, no one on desk 
 Guy on desk told us we had not paid but we did 
 then he took a picture of my passport which no hotel does at all which was very strange ?????",Negative,Negative,"Waited 10 minutes for someone to come greet us for check in, no one on desk",0.6519177651851471,False
453,Facility,,,Negative,"electronic do not disturb sign didn’t work, back door balcony in other bedroom wouldn’t lock",0.0,False
453,Location,close to mackenzie beach,Positive,Positive,Mackenzie Beach,0.7989532965778031,True
453,Room,"Safe didn’t work, back door balcony in other bedroom wouldn’t lock, do not disturb sign didn’t work (electronic), very noisy guests. ",Negative,Negative,back door balcony in other bedroom wouldn’t lock,0.6111474601572847,False
453,Room,,,Positive,close to Mackenzie Beach,0.0,False
453,Staff,asked for double bed and got two single beds next to eachother ,Negative,Negative,"Waited 10 minutes for someone to come greet us for check in, no one on desk",0.07057195029065404,False
453,Staff,,,Positive,guy on desk told us we had not paid but we did,0.0,False
454,Location,Very noisy neighborhood,Negative,,,0.0,False
455,Facility,"the pool not even to be considered, the overall hotel installation is badly maintained. It’s in front of a pension. The lift broke. The pictures of the room are accurate but fot the hotel installation and pool have a look to ‘Pasithea Apartments’",Negative,,,0.0,False
455,Location,"The location was not great, It’s in front of a pension and so close that people could see the colour of my underwear. ",Negative,,,0.0,False
455,Location,,,Positive,you can easily pass here,0.0,False
455,Room,"The aircon was too strong so we’d opened the windows, big mistake! Very noisy (I’ve asked quiet room).",Negative,,,0.0,False
455,Room,It’s clean. The pictures of the room are accurate,Positive,Positive,It's clean,0.479282353998435,False
455,Staff,the guy was offended becawe asked to see the room before paying….,Negative,,,0.0,False
456,Booking-issue,However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me,Negative,Negative,test,0.0,False
456,Facility,,,Neutral,lock to the bathroom and a shower glass door inside,0.0,False
456,Food,-No free breakfast option. ,Negative,,,0.0,False
456,Food,-The sandwiches and hummus by the chef were delicious.,Positive,,,0.0,False
456,Location,"Location is good. Convenient by taxi to city Center,airport and beach. ",Positive,,,0.0,False
456,Price,,,Negative,test,0.0,False
456,Price,,,Positive,test,0.0,False
456,Room,"They need to put a lock to the bathroom and a shower glass door inside or else it gets messy.
 -wifi is not good",Negative,,,0.0,False
456,Room,rooms are very well maintained. ,Positive,,,0.0,False
456,Staff,However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me,Negative,,,0.0,False
456,Staff,Mrs Tony does a fabulous job keeping the place spotless and making the guests comfortable. The helps are amazing too. Thanks to all at the hotel who work hard to keep it in good condition. ,Positive,Positive,Ali,0.0,False
457,Location,I like the quietness and it’s close to airport,Positive,Positive,I like the quietness,0.7688626445171444,True
457,Room,The way room are furnished is not comfortable,Negative,Negative,The way room are furnished is not comfortable,1.0,True
457,Room,,,Positive,it's close to airport,0.0,False
458,Facility,facilities are limited. ,Negative,,,0.0,False
458,Food,Limited food options,Negative,,,0.0,False
458,Room,"Noisy. Probably renovation work was in progress so, some items were not ready. Example, there is no rod for hangers in the wardrobe, the safe wasn’t fixed.",Negative,,,0.0,False
459,Location,garbage truck passes at 3 a.m with an incredible noise.,Negative,,,0.0,False
459,Room,"TV did not work, ",Negative,,,0.0,False
459,Room,"Very comfortable bed, room very new and comfortable.",Positive,Positive,"Very comfortable bed, room very new and comfortable.",1.0,True
460,Location,Location was excellent,Positive,Positive,Location was excellent,1.0,True
460,Price,Rate was very expensive for what it offered.,Negative,,,0.0,False
460,Room,"No cleaning service the 4 days I stayed, no emptying garbage can and also had to ask for fresh towels. There were not even hangers for clothes in the closet",Negative,,,0.0,False
460,Room,Room was very clean upon arrival,Positive,Positive,Room was very clean upon arrival,1.0,True
460,Staff,and staff was very polite.,Positive,Positive,staff was very polite,0.9600739868182022,True
461,Room,Our plumbing had complications twice. ,Negative,,,0.0,False
461,Staff,"Moreover, the cleaning crew cleaned out our rooms and threw out a box of cookies next to our bags that was meant to be a gift. These cookies are only made in Thessaloniki and cost us 25 euros. When we asked if they had seem them, the owners brought them out of the trash room and offered to spray them as if that would be acceptable for an edible gift during COVID pandemic cautions. It was nice that they tried, but they should be refunding us for the cookies we lost. I feel bad writing a negative review because they were kind; however, only things near the garbage should be thrown out. Not stuff next to guests' belongings. I was extremely disappointed in how they dealt with the situation, and that they thought it was acceptable to take an edible gift out of a trash room and continue as if nothing happened.",Negative,,,0.0,False
461,Staff,The people working there were kind and responsive. I feel bad writing a negative review because they were kind,Positive,Positive,The people working there were kind and responsive.,0.6574943687108565,False
462,Location,"excellent location, ",Positive,Positive,excellent location,1.0000000000000002,True
462,Room,clean and modern.,Positive,,,0.0,False
463,Room,cleanliness,Positive,,,0.0,False
464,Facility,,,Negative,There wasn’t a fan in the bathroom so opening the window was required,0.0,False
464,Room,There wasn’t a fan in the bathroom so opening the window was required,Negative,Negative,There wasn’t a fan in the bathroom so opening the window was required,1.0,True
464,Room,"The room was nice and clean, the two beds were set up as we requested",Positive,Positive,The room was nice and clean,0.42000873204059164,False
465,Food,Breakfast above expectations.,Positive,,,0.0,False
465,Location,"Calm area, close to the beach, many restaurants and coffee shops there. 
 Bus station very close.",Positive,,,0.0,False
465,Room,"Room fresh, clean and modern. Same as shown in photos.",Positive,,,0.0,False
466,Location,"Hotel is very close to the airport, nice place to stay if you arrive late at night.",Positive,Positive,Hotel is very close to the airport,0.5139235217793435,False
467,Location,,,Positive,test,0.0,False
467,Staff,Liked the happy and smiling welcome that greets you once you arrive at the property. ,Positive,Positive,test,0.0,False
468,Facility,Swimming pool could be cleaner.,Negative,Negative,Swimming pool could be cleaner.,1.0,True
468,Room,room very nice and clean.,Positive,Positive,room very nice and clean,1.0,True
468,Staff,"Nice staff, ",Positive,Positive,Nice staff,1.0,True
469,Room,Rooms are updated and clean.,Positive,Positive,Rooms are updated and clean,1.0000000000000002,True
469,Staff,Very helpful and knowledgeable staff. ,Positive,Positive,Very helpful and knowledgeable staff,1.0000000000000002,True
470,Room,Nice and clean. ,Positive,Positive,Nice and clean. Perfect for an overnight stay.,0.42481269544925854,False
470,Staff,Owners very nice and friendly.,Positive,Positive,Owners very nice and friendly.,0.9999999999999999,True
471,Location,Maybe a little way from main town,Negative,,,0.0,False
471,Location,and very close to beach.,Positive,Positive,Maybe a little way from main town,0.0,False
471,Price,Exceptional value for money ,Positive,,,0.0,False
471,Room,"Very clean, modern rooms, comfortable bed and good shower. ",Positive,,,0.0,False
471,Staff,Very helpful staff. ,Positive,,,0.0,False
472,Facility,Very friendly atmosphere. A family business where you feel like at home. The hotel is very comfortable. ,Positive,Positive,The hotel is very comfortable.,0.3964096041913167,False
472,Food,Huge and delicious breakfast. ,Positive,Positive,Huge and delicious breakfast.,1.0000000000000002,True
472,Location,,,Positive,A family business where you feel like at home.,0.0,False
473,Room,Very nice rooms. Clean.,Positive,Positive,Very nice rooms,0.8978409612556555,True
473,Staff,Friendly staff and service. ,Positive,Positive,Friendly staff and service,1.0000000000000002,True
474,Facility,if you're lucky you may have the only one parking in the side.,Negative,,,0.0,False
474,Food,Very poor lunch (breakfast),Negative,,,0.0,False
474,Location,,,Positive,"Clean, smart devices.",0.0,False
474,Price,"Overpriced for its facilities,",Negative,,,0.0,False
474,Room,"Clean, smart devices.",Positive,,,0.0,False
475,Room,"The floor is not cleaned enough, full of dust, water does not drain and floods the room",Negative,,,0.0,False
477,Food,"Delicious food, ",Positive,Positive,"Delicious food,",1.0000000000000002,True
477,Location,,,Positive,impeccable cleanliness.,0.0,False
477,Room,impeccable cleanliness.,Positive,,,0.0,False
477,Staff,Very kind staff. ,Positive,Positive,Very kind staff.,1.0,True
478,Location,,,Positive,the location,0.0,False
478,Room,the cleanliness of the room.,Positive,Positive,the cleanliness of the room,1.0,True
478,Staff,"The kindness of the staff, ",Positive,Positive,The kindness of the staff,1.0000000000000002,True
480,Check-in,,,Positive,The check-in process was smooth and efficient.,0.0,False
480,Facility,,,Mixed,"The facility had a nice pool and gym, but the room was small.",0.0,False
480,Food,,,Negative,"The food was terrible, overpriced, and not worth it.",0.0,False
480,Location,,,Positive,The location was perfect for our needs.,0.0,False
480,Price,,,Positive,The price was reasonable and affordable.,0.0,False
480,Room,,,Positive,"The room was clean and comfortable., The room was spacious and had a great view.",0.0,False
480,Staff,French speaking and competent staff.,Positive,Positive,French speaking and competent staff.,1.0000000000000002,True
481,Facility,The cleanest place I stayed in Cyprus!,Positive,,,0.0,False
481,Room,,,Positive,The cleanest place I stayed in Cyprus!,0.0,False
481,Staff,The staff is kind and welcoming.,Positive,Positive,"The staff is kind and welcoming., She",0.782250275861134,True
482,Facility,"pleasant accommodation, ",Positive,,,0.0,False
482,Location,,,Positive,pleasant,0.0,False
482,Room,the rooms were not soundproofed enough,Negative,Negative,the rooms were not soundproofed enough,1.0000000000000002,True
482,Room,cleanliness,Positive,,,0.0,False
482,Staff,"helpful reception,",Positive,Positive,helpful,0.5764075041069842,False
483,Facility,,,Negative,problems with the sealing and closing of the window,0.0,False
483,Location,"In a very good location, close to the airport, especially if you have an early or late flight, and also close to the beach.",Positive,Positive,"In a very good location, close to the airport, especially if you have an early or late flight, and also close to the beach.",1.0,True
483,Room,"The main reason for not giving the highest rating is the noise. From the neighboring hotels/houses, they showered at any time of the day and made unpleasant noise. There were problems with the sealing and closing of the window.",Negative,,,0.0,False
483,Staff,The staff are extremely friendly and always happy to help when needed. They were always ready to answer any of our questions.,Positive,Positive,The staff are extremely friendly and always happy to help when needed. They were always ready to answer any of our questions.,0.9999999999999999,True
484,Food,"We had dinner in the evening, it was very good.",Positive,Positive,it was very good,0.5098320201248134,False
484,Location,Just a bit far from town,Negative,,,0.0,False
484,Location,Convenient because close to the airport.,Positive,Positive,Convenient because close to the airport,1.0,True
484,Room,Room a bit small,Negative,,,0.0,False
484,Room,"Nice room, very clean.",Positive,Positive,Nice room,0.7673026122649858,True
484,Staff,Very kind and helpful staff.,Positive,Positive,Very kind and helpful staff,1.0,True
486,Facility,,,Negative,water in the shower,0.0,False
486,Room,The only thing that was slightly flawed was the water in the shower in the evening which was lukewarm,Negative,Negative,The only thing that was slightly flawed was the water in the shower in the evening which was lukewarm,1.0000000000000004,True
486,Room,"The room was very clean and very spacious.
 The mattresses and pillows were excellent.",Positive,Positive,The room was very clean and very spacious.,0.6575117304300054,False
487,Room,,,Positive,everything is very good,0.0,False
488,Room,,,Positive,Everything was great!,0.0,False
489,Facility,Early November: good availability of free parking spaces at the bottom of the hotel. ,Positive,,,0.0,False
489,Location,,,Neutral,"The beach is 10 minutes walk, the airport 10 minutes by bus",0.0,False
489,Location,"The beach is 10 minutes walk, the airport 10 minutes by bus. ",Positive,,,0.0,False
489,Room,nice and comfortable small room. ,Positive,Positive,nice and comfortable small room,1.0000000000000004,True
489,Staff,Friendly staff and very good advice,Positive,Positive,Friendly staff and very good advice,1.0000000000000002,True
490,Check-in,,,Positive,The check-in process was smooth and efficient.,0.0,False
490,Facility,,,Mixed,"The facility had a nice pool and gym, but the room was small.",0.0,False
490,Food,,,Negative,"The food was terrible, overpriced, and not worth it.",0.0,False
490,Food,and excellent cuisine,Positive,Positive,excellent cuisine,0.9674227094943069,True
490,Location,Proximity to the airport ,Positive,Positive,"Proximity to the airport, The location was perfect for our needs.",0.620439458089367,False
490,Price,,,Positive,The price was reasonable and affordable.,0.0,False
490,Room,,,Positive,"The room was clean and comfortable., The room was spacious and had a great view.",0.0,False
491,Location,good location for the airport.,Positive,Positive,good location for the airport,1.0000000000000002,True
491,Room,The noise. The rooms are poorly soundproofed. We hear the neighbors moving.,Negative,Negative,The rooms are poorly soundproofed.,0.6264598553808933,False
491,Room,"Practical rooms, balconies in each room.",Positive,Positive,"Practical rooms, balconies in each room",1.0000000000000002,True
491,Staff,Listening staff.,Positive,Positive,Listening staff,1.0,True
492,Facility,,,Negative,Noisy,0.0,False
492,Location,"Noisy, due to the heavy use of tiling and the steady stream of travelers arriving/departing for the airport throughout the night.",Negative,,,0.0,False
492,Location,"Hotel near the airport, ideal for a late arrival or a very early departure",Positive,,,0.0,False
492,Room,"bed duvet much too thick, we suffocate underneath! Very hard bed. Noisy, due to the heavy use of tiling",Negative,Negative,Very hard bed,0.40041994992609675,False
493,Location,,,Positive,"nice, clean and neat. super sweet hosts",0.0,False
493,Room,"nice, clean and neat. ",Positive,,,0.0,False
493,Staff,super sweet hosts,Positive,,,0.0,False
494,Facility,"Very clean hotel
",Positive,,,0.0,False
494,Location,Very close to the airport,Positive,Positive,Very close to the airport,1.0000000000000002,True
494,Room,,,Positive,Very clean hotel,0.0,False
494,Staff,Very kind staff,Positive,Positive,Very kind staff,1.0,True
496,Food,and delicious breakfasts.,Positive,Positive,delicious breakfasts,0.9619305926758351,True
496,Location,"Great location close to the airport, ",Positive,Positive,Great location close to the airport,1.0,True
496,Staff,friendly service ,Positive,,,0.0,False
497,Facility,Perfect hotel.,Positive,,,0.0,False
497,Food,the restaurant is very varied.,Positive,,,0.0,False
497,Location,as well as the location close to the airport and the beach as well as many restaurants and snacks.,Positive,,,0.0,False
497,Room,the room was spacious.and clean.,Positive,,,0.0,False
497,Staff,"welcoming and helpful staff.  and I thank Tony for his welcome and his smile, it's so rare.",Positive,,,0.0,False
498,Location,"Access to the airport is close but not so easy with the bus, when you do not know",Negative,,,0.0,False
498,Location,,,Neutral,"Access to the airport is close but not so easy with the bus, when you do not know",0.0,False
498,Location,Access to the airport is close,Positive,,,0.0,False
498,Staff,"Great welcome, very pleasant contact, very helpful",Positive,,,0.0,False
499,Location,The hotel is located close to Larnaca airport.,Positive,Positive,The hotel is located close to Larnaca airport.,1.0,True
499,Room,"the room had everything you need, and also the bathroom. Clean and cozy.",Positive,Positive,"the room had everything you need, and also the bathroom.",0.8895503043681264,True
499,Staff,"Very helpful staff, ",Positive,Positive,Very helpful staff,1.0,True
500,Facility,"and on the other hand, if you go by car, even though there is an open-air car park very close, it's a real odyssey to be able to park. We had to leave the car far away.",Negative,,,0.0,False
500,Facility,"The accommodation itself is very good., and on the other hand, if you go by car, even though there is an open-air car park very close, ",Positive,,,0.0,False
500,Location,The problem is finding it. It is located in an alley and google maps went crazy. Now I understand why they sent me a photo of how to locate the street.,Negative,,,0.0,False
500,Location,It is very central. ,Positive,,,0.0,False
500,Room,but the guests in the upper apartment didn't stop making noise at 3am,Negative,,,0.0,False
501,Facility,The hotel is very clean ,Positive,,,0.0,False
501,Food,although it took a relatively long time for our food to be ready.,Negative,Negative,it took a relatively long time for our food to be ready,0.937113944916677,True
501,Food,"The restaurant in the hotel lobby is good,",Positive,,,0.0,False
501,Location,and close to the airport. ,Positive,Positive,The restaurant in the hotel lobby,0.11751321844389413,False
501,Room,"Simple and comfortable rooms, you can see that there is care in the place.",Positive,,,0.0,False
502,Facility,It's a clean and good hotel ,Positive,,,0.0,False
502,Room,,,Positive,It's a clean and good hotel,0.0,False
502,Staff,and the service is also great,Positive,Positive,the service is also great,0.9709218443861813,True
503,Location,"The environment is a bit unfriendly for walking, there is a lot of construction and the roads are bumpy",Negative,Negative,"The environment is a bit unfriendly for walking, there is a lot of construction and the roads are bumpy",1.0000000000000004,True
503,Location,"Close to the field, ",Positive,,,0.0,False
503,Room,"the room is restful and pleasant, clean and renovated, The bed is comfortable and so is the shower",Positive,,,0.0,False
503,Staff,"the staff is nice, ",Positive,,,0.0,False
504,Facility,Everything is a perfect boutique hotel,Positive,,,0.0,False
504,Room,,,Positive,Everything is a perfect boutique hotel,0.0,False
505,Food,"Nice restaurant in the house, great coffee!",Positive,,,0.0,False
505,Location,"Close to the city center, the airport and the sea. ",Positive,,,0.0,False
505,Price,Price/performance is totally right.,Positive,,,0.0,False
505,Room,"Modern furnished and very clean room, ",Positive,,,0.0,False
505,Staff,friendly staff. ,Positive,,,0.0,False
506,Check-in,,,Positive,The check-in process was smooth and efficient.,0.0,False
506,Facility,,,Mixed,"The facility had a nice pool and gym, but the room was small.",0.0,False
506,Food,,,Negative,"The food was terrible, overpriced, and not worth it.",0.0,False
506,Location,,,Positive,The location was perfect for our needs.,0.0,False
506,Price,,,Positive,The price was reasonable and affordable.,0.0,False
506,Room,"cleanliness, simple and modern furnishings but new like the whole structure",Positive,Positive,"The room was clean and comfortable., The room was spacious and had a great view.",0.06574719995791761,False
507,Facility,"The hotel is very modernly furnished, ",Positive,,,0.0,False
