ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
356,Staff,"The communication prior to arriving was brilliant. The staff at the hotel were friendly, polite and nothing was too much for them. Always willing to help in anyway which made our stay enjoyable. ",Positive,,,False
357,Facility,hotel is comfortable and clean,Positive,,,False
357,Staff,"Staff is friendly, ",Positive,,,False
358,Location,Location close to airport,Positive,,,False
358,Room,,,Null,N/a,False
361,Location,The location near Makanzie Beach6,Positive,Positive,The location near Makanzie Beach6,True
362,Food,"I recommend the breakfasts, which are really delicious.",Positive,,,False
362,Room,the room with a balcony overlooking Makenzy and Salt Lake made an amazing impression. ,Positive,,,False
362,Staff,"Excellent service, very kind and helpful staff, ",Positive,,,False
363,Staff,"The staff were exceptionally attentive to ensuring that our stay was pleasent. Hospitality was great,",Positive,,,False
364,Location,Loads of bars and restaurants 5 mins walk away on the beach. ,Positive,,,False
364,Staff,Really friendly and accomodating hosts.,Positive,,,False
365,Check-in,We arrived in the night and were checked-in quickly ,Positive,,,False
365,Facility,"The hotel had been just renovated, very convenient for our short stay in Larnaka.",Positive,,,False
366,Food,"Especially,the chef of La Vernada Hotel is perfest,he made delicious breakfast,lunch and dinner and his food is better than a 5star hotel. and the prices of the food are very good and are not expensive.Absolutely fantastic hotel with an excellent chef that make this hotel perfect.",Positive,,,False
366,Price,"Moreover,the price of his hotel and the prices of the food are very good and are not expensive.",Positive,,,False
367,Location,Good choice for travelers in larnaca,Positive,Positive,Good choice for travelers in Larnaca,True
367,Room,Nice room with comfortable beds and nice bathroom. ,Positive,Positive,"Friendly Staff, Nice room with comfortable beds and nice bathroom",True
367,Staff,Friendly Staff. ,Positive,Positive,Friendly Staff,True
368,Location,and perfect location.,Positive,,,False
368,Room,Clean,Positive,,,False
369,Food,The food was amazing at the restaurant,Positive,,,False
369,Room,Mostly the bathroom floor sink was closed with tapes and there was bugs under it. ,Negative,,,False
370,Location,good location from the airport and sea.,Positive,,,False
370,Room,"Extremely clean, newly renovated, efficiently run, ",Positive,,,False
371,Staff,People working here are the best ever,Positive,,,False
373,Facility,"Cozy, clean hotel, Nice place, ",Positive,,,False
373,Food,"Can also enjoy delicious breakfast, if desired. ",Positive,Positive,"delicious breakfast, if desired",True
373,Location,I stayed for a couple of nights so that I could quickly get to the airport. ,Positive,Positive,I stayed for a couple of nights so that I could quickly get to the airport,True
373,Staff,with wonderful staff. ,Positive,Positive,"cozy, clean hotel, with wonderful staff",True
374,Facility,Pool could of been bigger ,Negative,,,False
374,Location,Location is great. ,Positive,,,False
374,Room,"Rooms were a great size, very clean, modern and comfy.",Positive,,,False
375,Facility,"Overall the hotel is well situated,",Positive,,,False
375,Food,The food he creates is outstanding and delicious. Even the simplest of food ie. chicken burger and salad was made to taste exceptional. Richard cooks from the heart.  ,Positive,,,False
375,Room,the rooms are stylish and the beds very comfortable. ,Positive,,,False
375,Staff,The staff are helpful and friendly. ,Positive,,,False
376,Facility,"It was very clean, very comfortable easily a 5 star hotel. Very welcoming, ",Positive,,,False
376,Food,"The chef is incredible and very friendly, the kind of person who loves nothing more than you enjoying his food!",Positive,,,False
376,Location,5 minute walk to the beach.,Positive,Positive,5 minute walk to the beach.,True
376,Room,,,Positive,"It was very clean, very comfortable easily a 5 star hotel. Very welcoming",False
376,Staff,,,Positive,"The chef is incredible and very friendly, the kind of person who loves nothing more than you enjoying his food!",False
377,Food,Breakfast was delicious. ,Positive,,,False
377,Location,"Hotel is near to the beach, airport and bus station.",Positive,,,False
377,Room,Rooms are clean. ,Positive,,,False
377,Staff,Staff very polite and helpful. ,Positive,,,False
378,Food,The food was delicious. ,Positive,,,False
378,Room,The room was very clean and comfortable. ,Positive,,,False
378,Staff,The staff was very friendly. ,Positive,,,False
379,Check-out,,,Positive,got early breakfast,False
379,Food,and got early breakfast as well as had nice evening in bar. ,Positive,,,False
379,Room,"Clean rooms, comfortable beds - ",Positive,Positive,"Clean rooms, comfortable beds",True
379,Staff,"were pleased by staff, Hotel administrator helped us with taxi. ",Positive,Positive,"pleased by staff, Hotel administrator helped us with taxi",True
379,Taxi-issue,,,Positive,Hotel administrator helped us with taxi,False
380,Food,More options for breakfast.,Negative,,,False
380,Food,Breakfasts were tasty! ,Positive,,,False
380,Location,"This hotel has great location, because it is very close to the airport, beaches and entertainment. ",Positive,,,False
380,Room,"Rooms vere very spacy, quiet, tidy with a modern design.",Positive,,,False
380,Staff,Very nice and helpful staff able to go an extra mile for your satisfaction. I was very satisfied with their service ,Positive,,,False
381,Facility,interior was clearly recently renovated. ,Positive,,,False
381,Location,"great location,walking distance to the beach and close to the airport.",Positive,,,False
381,Staff,staff was very friendly,Positive,,,False
383,Facility,Clean facilities.,Positive,,,False
383,Food,Good breakfast,Positive,,,False
383,Staff,Very friendly and helpful staff.,Positive,,,False
384,Facility,"Amazing hotel, ",Positive,,,False
384,Room,"new, clean, ",Positive,,,False
384,Staff,staff & management are great,Positive,,,False
385,Staff,Excellent service.,Positive,,,False
387,Room,,,Null,"The rooms, and, the staff",False
388,Facility,"Brand new fittings and furniture.
 
 ",Positive,,,False
388,Location,Excellent location near the airport and the beach.,Positive,,,False
388,Room,Very clean and quite.,Positive,,,False
388,Staff,Very friendly and effective employees and owners.,Positive,,,False
389,Facility,"If you are looking to an affordable, clean hotel this is the place for you",Positive,,,False
389,Location,"Great location! Convenient to the airport and the beach. 5 minutes away from the airport and within walking distance to the beach, restaurants, and other amenities this is the place for you",Positive,,,False
389,Staff,Professional and friendly staff. ,Positive,,,False
390,Staff,Very good service,Positive,,,False
391,Facility,it is recently renovated building ,Positive,,,False
391,Location,close surroundings are not that exciting and clean,Negative,,,False
391,Location,Mackenzie Beach promenade is 5 min walk.,Positive,,,False
391,Room,therefore the rooms were nice and clean. ,Positive,,,False
392,Location,"Nice location, ",Positive,,,False
392,Room,"excellent rooms, ",Positive,,,False
392,Staff,very friendly staff!,Positive,,,False
393,Food,and restaurant/bar very reasonably priced and quality,Positive,,,False
393,Price,,,Positive,and restaurant/bar very reasonably priced and quality,False
393,Room,"Very clean & modern, ",Positive,Positive,Very clean & modern,True
393,Staff,good customer service ,Positive,Positive,good customer service,True
394,Check-in,Check in was quick and easy ,Positive,Positive,"Check in was quick and easy by polite, friendly hotel managers.",True
394,Food,Great service by Richard (bar manager).,Positive,,,False
394,Location,"Located 7 minutes walk from beach, restaurants and supermarket. Airport 10 mins by taxi. Larnaca centre 10 mins by bus or about 30 mins walking.",Positive,Positive,"Located 7 minutes walk from beach, restaurants and supermarket., Airport 10 mins by taxi., Larnaca centre 10 mins by bus or about 30 mins walking.",True
394,Room,"Rooms very clean, good quality bed linen and towels, A/C, flat screen tv.",Positive,Positive,"Rooms very clean, good quality bed linen and towels, A/C, flat screen tv.",True
394,Staff,"Check in was quick and easy by polite, friendly hotel managers. ",Positive,Positive,Great service by Richard (bar manager).,True
394,Taxi-issue,,,Positive,Airport 10 mins by taxi.,False
396,Facility,"Need some renovation in lobby and common areas, as well as for the elevator.
 During night lights in common areas didn't work well.",Negative,,,False
396,Price,and price was great,Positive,Positive,price was great,True
396,Room,"Very clean, nice renovated rooms,",Positive,Positive,"Very clean, nice renovated rooms",True
396,Staff,staff was fantastic ,Positive,Positive,staff was fantastic,True
398,Location,but a short walk to nice beach bars. Close to airport.,Positive,Positive,"No views but a short walk to nice beach bars., Rebuke is v good., Close to airport.",True
398,Room,"Netflix in room an unexpected surprise, but beware, difficult to sign back out of your account!, No views, Room small. But I had the smallest I think.",Negative,Negative,"Netflix in room an unexpected surprise, but beware, difficult to sign back out of your account!",True
398,Room,"Very modern and clean. Netflix in room an unexpected surprise, No views ",Positive,Positive,Very modern and clean.,True
399,Check-in,and the room was clean and ready by 12 to check in.,Positive,,,False
399,Room,and the room was clean and ready by 12 to check in.,Positive,,,False
399,Staff,Amazing staff. I met the owners at the reception and they took care of my girl ,Positive,,,False
401,Room,The room was fresh and clean. ,Positive,,,False
401,Staff,Friendly staff. ,Positive,,,False
402,Location,near Mackenzie Beach just 2 min walk. ,Positive,Positive,"Amazing stay, near Mackenzie Beach just 2 min walk",True
402,Room,clean and spacious rooms.,Positive,Positive,clean and spacious rooms,True
402,Staff,"The staff is superb, ",Positive,Positive,the staff is superb,True
404,Room,A bit small rooms,Negative,,,False
407,Food,nice greek breakfast ,Positive,,,False
407,Location,"and hotel great location, ",Positive,,,False
407,Room,"Nice modern bedroom, ",Positive,,,False
409,Facility,This hotel was excellent and exceeded all my expectations. ,Positive,,,False
409,Food,"The restaurant had delicious food, the service was incredible, ",Positive,,,False
409,Room,rooms were to a very high standard and clean. ,Positive,,,False
409,Staff,"I am very pleased to stay here and grateful for the staff, they have been helpful, kind and professional.",Positive,,,False
410,Facility,The front of the hotel is an extremely nice place to unwind in the evening.,Positive,,,False
410,Location,"The location is amazing. Being close to the airport in Larnaka makes travelling easier. Also being right next to the Salt Lake is a must-see especially if there is a good sunset. 
 Within a 10 minute walk you can be on MacKenzie beach which is well maintained and cleaner than other beaches we seen in Larnaka. The hotel is next to a bus stop for travelling between downtown and other locations. Very handy since we didn’t hire a car.  ",Positive,,,False
410,Room,Minor point: a bar for hanging clothes in the room was the only thing we felt was missing to improve our stay.,Negative,,,False
410,Room,"The recently renovated room is about as clean as it could be. The facilities are modern and new. The shower is amazing for couples to use together. The balcony is a nice addition to an already fresh, well presented room. 
 The double bed is extremely comfortable and the new bedding was a delight. It is hard to get a comfortable sheet to sleep with in a country as warm as Cyprus but we were happy with everything offered by the hotel. 
 The minibar was extremely reasonably priced and well stocked. 
 Aircon perfect, easy to use. 
 Wifi great when we used it. ",Positive,,,False
410,Staff,"The staff make this hotel great. They are friendly, warm, helpful. Always willing to do more to make the guest have a better stay. ",Positive,,,False
412,Facility,Taller people be careful of doorway leading to elevator - being 190 i head-bumped…,Negative,,,False
412,Room,"Superbly refurbished, with high-tech displays “clean/DnD” outside.",Positive,,,False
414,Price,great value,Positive,Positive,great value,True
414,Room,"very clean and modern rooms, ",Positive,Positive,very clean and modern rooms,True
414,Staff,"Great staff, ",Positive,Positive,Great staff,True
416,Facility,Quiet place! Pet friendly! ,Positive,,,False
416,Price,Value for money! ,Positive,,,False
416,Staff,The staff and hosts were great! ,Positive,,,False
417,Location,Close to airport - just 7-10 min by taxi (15€). ,Positive,Positive,Close to airport - just 7-10 min by taxi (15€),True
417,Room,"Clean, fresh rooms with all you need for overnight stay.",Positive,Positive,"Clean, fresh rooms with all you need for overnight stay",True
417,Staff, Very friendly staff.,Positive,Positive,Very friendly staff,True
419,Location,great location. ,Positive,,,False
419,Room,"comfortable rooms, ",Positive,,,False
419,Staff,"Very friendly and helpful staff, ",Positive,,,False
420,Location,A LITTLE BIT FAR FROM SEA,Negative,,,False
421,Facility,The building is very clean and made for a comfortable stay. ,Positive,,,False
421,Location,"steps to Makenzy beach, cafés, and restaurants. Easy access to nightlife. ",Positive,,,False
421,Staff,The staff made me feel welcome and was very helpful when asking about things to do. ,Positive,,,False
422,Facility,"This hotel is very new and completely renovated. It’s spotless clean, comfortable.  Free parking,  ",Positive,,,False
422,Location,close to the city and very accessible by any transportation.,Positive,,,False
422,Room,he room is completely new and very clean. The mini bar was really well equipped and very cheap.,Positive,,,False
422,Staff,and very good service from the family that owns it. We felt very welcome. ,Positive,,,False
423,Location,Walking distance from the beach and very easy access to public transportation,Positive,Positive,Walking distance from the beach,True
423,Price,,,Positive,with variety of snacks at very affordable price,False
423,Room,Rooms are so clean and comfortable with variety of snacks at very affordable price. ,Positive,Positive,Rooms are so clean and comfortable,True
423,Staff,Staff was amazing and very welcoming. ,Positive,Positive,Staff was amazing and very welcoming,True
424,Food,Fantastic breakfast. ,Positive,,,False
424,Location,Close to jogging trails along the lake and close to the airport. ,Positive,,,False
424,Room,Family room that fits a family of five.,Positive,,,False
424,Staff,Plus a super friendly staff.,Positive,,,False
425,Booking-issue,,,Negative,I think booking.com should investigate this.,False
425,Facility,This hotel is accessible to wheelchairs but there ramps are not to EU regulations. VERY STEEP. They really need to sort this. The ramp right outside is very dangerous. I am surprised I wasn't wheeled of this ramp.,Negative,Negative,This hotel is accessible to wheelchairs but there ramps are not to EU regulations. VERY STEEP. They really need to sort this. The ramp right outside is very dangerous.,True
425,Facility,"The hotel was airy and light.
 The hotel was nice and very clean.",Positive,,,False
425,Food,The breakfast could have had more variety. They had no cereal on offer at all. They had no ordinary tea on offer. It was al Earl Grey. No proper plan tea.,Negative,Negative,The breakfast could have had more variety. They had no cereal on offer at all. They had no ordinary tea on offer. It was al Earl Grey. No proper plan tea.,True
425,Location,It was great accessibility to where we wanted to be.,Positive,,,False
425,Room,The room sizes were excellent for the wheelchair.,Positive,,,False
426,Location,2 times noise in week 4 a.m from people picking rubbish into large lorries .,Negative,,,False
426,Room,,,Negative,2 times noise in week 4 a.m,False
426,Room,comfortable bed lovely soft duvet and pillows.good shower,Positive,,,False
427,Location,it was not on the beach front as we were under the impression it was.,Negative,,,False
427,Room,spotlessly clean,Positive,,,False
427,Staff,and the staff were so helpful.,Positive,,,False
428,Room,not enough pillows,Negative,,,False
428,Room,very clean,Positive,Positive,very clean,True
429,Facility,Parking was very limited.,Negative,,,False
429,Location,Quiet location.,Positive,,,False
429,Room,Bed was very soft and uncomfortable for me.,Negative,,,False
430,Room,"Windows should be closed, as the front building looks right into your room.",Negative,,,False
431,Food,The restaurant was decent.,Positive,,,False
431,Location,There was nothing close by for a mini Mart.,Negative,,,False
431,Location,The bus stop into town was around the corner.,Positive,,,False
431,Room,The room was large and had a nice balcony. ,Positive,,,False
432,Facility,Street parking.,Negative,,,False
432,Location,Short walk to Mckenzie beach.,Positive,,,False
432,Room,Clean and comfortable. Cute balconies. ,Positive,,,False
433,Facility,"there is no designated parking, you just park wherever you find",Negative,,,False
433,Room,"- the shower of our room is very inconviniently placed, making a mess because of insufficient coverage of the bathroom glass
 - the edges of the shower (between wall tiles and the shower floor) need replacement - they are hollow and seem moldy
 - the bin is rusty
 - the mirror is weirdly placed, on the right of the sink
 - due to the placement of the curtains, a lot of light gets in the room in the morning
",Negative,Negative,"There are various things I would love to see improved, listed here:, - the shower of our room is very inconviniently placed, making a mess because of insufficient coverage of the bathroom glass, - the edges of the shower (between wall tiles and the shower floor) need replacement - they are hollow and seem moldy, - the bin is rusty, - the mirror is weirdly placed, on the right of the sink, - due to the placement of the curtains, a lot of light gets in the room in the morning, - there is no designated parking, you just park wherever you find",True
433,Room,,,Neutral,"- we have requested late check out (1pm) which we got and we appreciate it. However, we got a call that prompted us to check out at the normal time (12pm) as the next customers would arrive.",False
433,Room,I also liked the size of the room an the bed,Positive,Positive,"I exllained thay we have been granted late check out and the clerk apologised. No problem for this, but I find it important to keep staff updated about these things.",True
433,Staff,"- we have requested late check out (1pm) which we got and we appreciate it. However, we got a call that prompted us to check out at the normal time (12pm) as the next customers would arrive. I exllained thay we have been granted late check out and the clerk apologised. No problem for this, but I find it important to keep staff updated about these things.",Negative,,,False
433,Staff,"I really liked how polite and friendly the staff was, ",Positive,,,False
434,Location,Near to the airport,Positive,,,False
434,Room,There was some kind of unpleasant smell in the bathroom,Negative,,,False
435,Location,close to the airports,Positive,,,False
435,Price,this is a guesthouse that is priced like a hotel,Negative,,,False
436,Location,"This is a good transitioning for one night, like I had. Or just to sleep over.
 Central location.",Positive,Positive,"There is a terrace which Sun hits all the time, except for the early morning.",True
436,Price,For that money for which I used to pay better hotels in Valencia you get one small water bottle.,Negative,Negative,For that money for which I used to pay better hotels in Valencia you get one small water bottle.,True
436,Room,"Size of the room is one of the smallest I have ever seen. There is no space for the suitcase nor a wardrobe. No sitting area.
 There is a terrace which Sun hits all the time,",Negative,Negative,"Size of the room is one of the smallest I have ever seen., There is no space for the suitcase nor a wardrobe. No sitting area.",True
436,Room,"The room was perfectly clean.
",Positive,,,False
436,Staff,Maria and Richard are really great hosts! Very kind and hospitable. Maria has offered an adapter immediately.,Positive,,,False
437,Food,No breakfast included. We tried it one time at their restaurant and it was low quality compared to an original greek breakfast.,Negative,,,False
437,Price,For what you get it was a bit expensive. ,Negative,,,False
437,Room,The rooms were a bit small for a suite. ,Negative,,,False
437,Room,"It was clean, the beds were comfortable.",Positive,,,False
438,Location,Very close to the Larnaka airport as we needed it to be.,Positive,,,False
438,Room,"The duvet was for the winter and even with 23 degrees Celsius on the a/c it was unbearable!
 No simple sheets on the bed either...we could not open the windows because it was very very noisy. 
 Also the windows had no soundproofing whatsoever because the noise was too much!! Also the room had a hair dryer and a kettle that we could not use because the plugs did not fit the sockets and the hotel didn't provide adaptors...So no use of that service in the room either!",Negative,,,False
438,Room,Very spacious and clean room.,Positive,,,False
438,Staff,Very friendly people.,Positive,,,False
439,Food,Restaurant was offering a rather narrow set of choices compared to what was listed on the menu.,Negative,,,False
439,Food,Restaurant stayed open reasonably late so I could eat after an evening arrival in Cyprus.,Positive,,,False
439,Location,Usefully located hotel in between city centre and airport. ,Positive,,,False
439,Room,Room quite small.,Negative,,,False
440,Room,"Bath room was cleaned rather superficially, so that medium nice with hair not being removed.",Negative,,,False
440,Room,Very modern rooms,Positive,,,False
440,Staff,Friendly Staff!,Positive,,,False
441,Facility,Some issues with internet,Negative,,,False
441,Food,"Break fast was PERFECT, ",Positive,,,False
441,Location,"Some issues with internet and location, bit far from the center,",Negative,,,False
441,Location,but very quite Area around.,Positive,,,False
441,Room,Cold floor in the room :-),Negative,,,False
441,Room,the room was PERFECT. ,Positive,,,False
442,Facility,The hotel hadn’t yet opened up for the season.,Negative,,,False
442,Food,Breakfast was very filling. It was located on the table in front of us (funny question).,Positive,,,False
442,Location,It was a little hard to find.,Negative,,,False
442,Room,Room was a little cold. ,Negative,,,False
443,Facility,"off season, so no bar / restaurant/ pool, which was not clear on booking.",Negative,,,False
443,Room,"clean room,",Positive,,,False
443,Staff,friendly staff,Positive,,,False
444,Room,nice and very clean.,Positive,,,False
444,Staff,that they couldn’t wait for 15min as i had just fractured my ankle and need to change my bandage and the Lady of the house was literally standing next to the door with a cleaner to clean the room. so i left without changing my bandage and had to do it outside on the street.,Negative,,,False
445,Facility,Nice clean little hotel,Positive,,,False
445,Food,Breakfast was below average,Negative,,,False
445,Location,next to the airport,Positive,,,False
447,Room,The bed and pillows were very uncomfortable and the telly was not working properly,Negative,,,False
447,Staff,the staff were lovely,Positive,,,False
448,Bed,,,Positive,comfortable bed,False
448,Location,Good location for makenzie beach.,Positive,Positive,Good location for makenzie beach,True
448,Room,"Complimentary coffee/tea in our bedroom was not replenished after the first night. Only one coffee sachet for a double room. 
 Whatever was used from the fridge was also not replenished.
 There were no thin curtains to allow for some light to come through into the bedroom; and so you had to draw the thick curtains if you wanted privacy.",Negative,,,False
448,Room,Clean room. comfortable bed,Positive,Positive,Clean room,True
448,Staff,Staff was excellent,Positive,Positive,Staff was excellent,True
449,Booking-issue,,,Negative,double booking,False
449,Location,Close to the airport,Positive,,,False
449,Room,,,Negative,We booked a taxi at 04:30 in the morning to go to the airport.,False
449,Staff,We booked a taxi at 04:30 in the morning to go to the airport. Very frustrating that the host didnt inform us that his taxi had a double Booking instead of ordening another for us.,Negative,Negative,Very frustrating that the host didn't inform us that his taxi had a double booking instead of ordering another for us.,True
449,Taxi-issue,,,Negative,The taxi issue at 04:30 in the morning.,False
450,Room,Room Cleanliness,Positive,,,False
450,Staff,Friendly and Helpful Staff.,Positive,,,False
451,Facility,"Property feels cold without an warm inviting atmosphere, as it’s to minimalistic.",Negative,,,False
451,Facility,Neat and modern hotel facility.,Positive,,,False
451,Location,Property is perfectly located close from the airport and close to the famous Makenzie Beach. ,Positive,,,False
451,Room,Rooms are a nice size but is unfortunately situated on top of the outside bar area. Twin beds are provided and the pillows is not comfortable at all. The shower in the bathroom is open in-front which results in the whole floor being wet. Property have a great potential with some care.,Negative,,,False
453,Check-in,"Waited 10 minutes for someone to come greet us for check in, no one on desk 
 Guy on desk told us we had not paid but we did 
 then he took a picture of my passport which no hotel does at all which was very strange ?????",Negative,Negative,"Waited 10 minutes for someone to come greet us for check in, no one on desk",True
453,Location,close to mackenzie beach,Positive,,,False
453,Room,"Safe didn’t work, back door balcony in other bedroom wouldn’t lock, do not disturb sign didn’t work (electronic), very noisy guests. ",Negative,Negative,"Safe didn’t work, back door balcony in other bedroom wouldn’t lock, do not disturb sign didn’t work (electronic), asked for double bed and got two single beds next to eachother",True
453,Staff,asked for double bed and got two single beds next to eachother ,Negative,Negative,"Waited 10 minutes for someone to come greet us for check in, no one on desk, Guy on desk told us we had not paid but we did",True
454,Location,Very noisy neighborhood,Negative,,,False
455,Facility,"the pool not even to be considered, the overall hotel installation is badly maintained. It’s in front of a pension. The lift broke. The pictures of the room are accurate but fot the hotel installation and pool have a look to ‘Pasithea Apartments’",Negative,Negative,"The aircon was too strong so we’d opened the windows, big mistake! Very noisy (I’ve asked quiet room)., The lift broke, the guy was offended becawe asked to see the room before paying...",True
455,Location,"The location was not great, It’s in front of a pension and so close that people could see the colour of my underwear. ",Negative,Negative,"The location was not great, the pool not even to be considered, the overall hotel installation is badly maintained. It’s in front of a pension and so close that people could see the colour of my underwear.",True
455,Room,"The aircon was too strong so we’d opened the windows, big mistake! Very noisy (I’ve asked quiet room).",Negative,,,False
455,Room,It’s clean. The pictures of the room are accurate,Positive,,,False
455,Staff,the guy was offended becawe asked to see the room before paying….,Negative,,,False
456,Booking-issue,However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me,Negative,Negative,"No free breakfast option., However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me☹️",True
456,Food,-No free breakfast option. ,Negative,,,False
456,Food,-The sandwiches and hummus by the chef were delicious.,Positive,,,False
456,Location,"Location is good. Convenient by taxi to city Center,airport and beach. ",Positive,,,False
456,Room,"They need to put a lock to the bathroom and a shower glass door inside or else it gets messy.
 -wifi is not good",Negative,Negative,They need to put a lock to the bathroom and a shower glass door inside or else it gets messy.,True
456,Room,rooms are very well maintained. ,Positive,,,False
456,Staff,However when I booked this property in advance it was a higher price but booking.com reduced the price before my travel date and the hotel refused to accept the lower price which I felt was unfair for me as they charged twice for cancellation and rebooking. Maybe this was a booking.com issue or the hotel but I was quite unhappy about this since it was not justified by the owner. I spoke to Ali from booking.com and he said there was no cancellation charge but they charged me,Negative,,,False
456,Staff,Mrs Tony does a fabulous job keeping the place spotless and making the guests comfortable. The helps are amazing too. Thanks to all at the hotel who work hard to keep it in good condition. ,Positive,,,False
457,Location,I like the quietness and it’s close to airport,Positive,,,False
457,Room,The way room are furnished is not comfortable,Negative,,,False
458,Facility,facilities are limited. ,Negative,,,False
458,Food,Limited food options,Negative,,,False
458,Room,"Noisy. Probably renovation work was in progress so, some items were not ready. Example, there is no rod for hangers in the wardrobe, the safe wasn’t fixed.",Negative,,,False
459,Location,garbage truck passes at 3 a.m with an incredible noise.,Negative,,,False
459,Room,"TV did not work, ",Negative,,,False
459,Room,"Very comfortable bed, room very new and comfortable.",Positive,,,False
460,Facility,,,Negative,"No cleaning service the 4 days I stayed, no emptying garbage can and also had to ask for fresh towels. There were not even hangers for clothes in the closet",False
460,Location,Location was excellent,Positive,,,False
460,Price,Rate was very expensive for what it offered.,Negative,Negative,Rate was very expensive for what it offered,True
460,Room,"No cleaning service the 4 days I stayed, no emptying garbage can and also had to ask for fresh towels. There were not even hangers for clothes in the closet",Negative,,,False
460,Room,Room was very clean upon arrival,Positive,,,False
460,Staff,and staff was very polite.,Positive,,,False
461,Room,Our plumbing had complications twice. ,Negative,,,False
461,Staff,"Moreover, the cleaning crew cleaned out our rooms and threw out a box of cookies next to our bags that was meant to be a gift. These cookies are only made in Thessaloniki and cost us 25 euros. When we asked if they had seem them, the owners brought them out of the trash room and offered to spray them as if that would be acceptable for an edible gift during COVID pandemic cautions. It was nice that they tried, but they should be refunding us for the cookies we lost. I feel bad writing a negative review because they were kind; however, only things near the garbage should be thrown out. Not stuff next to guests' belongings. I was extremely disappointed in how they dealt with the situation, and that they thought it was acceptable to take an edible gift out of a trash room and continue as if nothing happened.",Negative,,,False
461,Staff,The people working there were kind and responsive. I feel bad writing a negative review because they were kind,Positive,,,False
462,Location,"excellent location, ",Positive,,,False
462,Room,clean and modern.,Positive,,,False
463,Room,cleanliness,Positive,Positive,cleanliness,True
464,Room,There wasn’t a fan in the bathroom so opening the window was required,Negative,,,False
464,Room,"The room was nice and clean, the two beds were set up as we requested",Positive,Positive,"The room was nice and clean, the two beds were set up as we requested",True
465,Food,Breakfast above expectations.,Positive,,,False
465,Location,"Calm area, close to the beach, many restaurants and coffee shops there. 
 Bus station very close.",Positive,,,False
465,Room,"Room fresh, clean and modern. Same as shown in photos.",Positive,,,False
466,Location,"Hotel is very close to the airport, nice place to stay if you arrive late at night.",Positive,,,False
467,Room,,,Null,Not applicable,False
467,Staff,Liked the happy and smiling welcome that greets you once you arrive at the property. ,Positive,,,False
468,Facility,Swimming pool could be cleaner.,Negative,,,False
468,Room,room very nice and clean.,Positive,,,False
468,Staff,"Nice staff, ",Positive,,,False
469,Room,Rooms are updated and clean.,Positive,,,False
469,Staff,Very helpful and knowledgeable staff. ,Positive,,,False
470,Room,Nice and clean. ,Positive,,,False
470,Staff,Owners very nice and friendly.,Positive,,,False
471,Location,Maybe a little way from main town,Negative,,,False
471,Location,and very close to beach.,Positive,,,False
471,Price,Exceptional value for money ,Positive,,,False
471,Room,"Very clean, modern rooms, comfortable bed and good shower. ",Positive,,,False
471,Staff,Very helpful staff. ,Positive,,,False
472,Facility,Very friendly atmosphere. A family business where you feel like at home. The hotel is very comfortable. ,Positive,,,False
472,Food,Huge and delicious breakfast. ,Positive,,,False
473,Room,Very nice rooms. Clean.,Positive,,,False
473,Staff,Friendly staff and service. ,Positive,,,False
474,Facility,if you're lucky you may have the only one parking in the side.,Negative,,,False
474,Food,Very poor lunch (breakfast),Negative,,,False
474,Price,"Overpriced for its facilities,",Negative,,,False
474,Room,"Clean, smart devices.",Positive,,,False
475,Room,"The floor is not cleaned enough, full of dust, water does not drain and floods the room",Negative,,,False
477,Food,"Delicious food, ",Positive,,,False
477,Room,impeccable cleanliness.,Positive,,,False
477,Staff,Very kind staff. ,Positive,,,False
478,Room,the cleanliness of the room.,Positive,,,False
478,Staff,"The kindness of the staff, ",Positive,,,False
480,Staff,French speaking and competent staff.,Positive,,,False
481,Facility,The cleanest place I stayed in Cyprus!,Positive,,,False
481,Staff,The staff is kind and welcoming.,Positive,,,False
482,Facility,"pleasant accommodation, ",Positive,,,False
482,Room,the rooms were not soundproofed enough,Negative,,,False
482,Room,cleanliness,Positive,,,False
482,Staff,"helpful reception,",Positive,,,False
483,Location,"In a very good location, close to the airport, especially if you have an early or late flight, and also close to the beach.",Positive,,,False
483,Room,"The main reason for not giving the highest rating is the noise. From the neighboring hotels/houses, they showered at any time of the day and made unpleasant noise. There were problems with the sealing and closing of the window.",Negative,Negative,"The main reason for not giving the highest rating is the noise., From the neighboring hotels/houses, they showered at any time of the day and made unpleasant noise. There were problems with the sealing and closing of the window.",True
483,Staff,The staff are extremely friendly and always happy to help when needed. They were always ready to answer any of our questions.,Positive,,,False
484,Food,"We had dinner in the evening, it was very good.",Positive,,,False
484,Location,Just a bit far from town,Negative,,,False
484,Location,Convenient because close to the airport.,Positive,,,False
484,Room,Room a bit small,Negative,,,False
484,Room,"Nice room, very clean.",Positive,,,False
